Gene	T.CD8.MAIT	NK.CD160pos	T.CD8.activated	B.naive	NK.FCGR3Apos	T.CD4.fh	T.cell.dividing	B.mature	T.CD8.CTL	T.CD4.reg	T.CD4.naive	T.CD4.conv	Monocyte	NK.dividing	B.T.doublet	DC.2	Macrophage	ILC	T.CD8.gd	DC.1	Plasma.IgM	B.Hypermutation	Plasma.IgG	Platelet	DC.plasmacytoid	Plasmablast	DC.activated	CD34.progenitor	Unknown	Neutrophil
SH3GLB1	1.99638718003245	1.52698456505795	1.50474234947416	1.01306656813011	1.56905401319541	1.36286518368856	3.19608139768147	1.23236972079501	1.64949160130169	2.04120710147387	0.8901820316455	1.08085917307082	2.77972999359583	2.70975966125448	1.26959614407927	2.173742105736	1.44398952610464	1.58512476381833	1.37507631750653	2.39454294369815	2.03266186558224	3.30447170816714	1.98700228036572	1.18501850759634	2.32953707086653	2.53511054232687	2.19279354172453	2.32919560094705	0.599126734299504	0.735114761699852
SEP15	3.96083886507604	2.61648184777361	3.04909406664821	3.54743428572362	2.66821046782349	2.87179984438882	4.43230178596244	3.69413784336503	3.09986943285833	3.16403496333123	2.25755916111911	2.63765143614803	3.14843947186819	3.6867131598477	3.11177500342072	3.8035958234003	2.41562008094846	2.79500718619555	2.83036534341147	3.66848734825366	3.05800092177857	5.03767114287739	3.21991603894814	1.88965848379057	4.37781344746963	3.99192731696649	1.95521619998587	4.35192203679064	2.3257582501011	0.911957571263138
LMO4	1.17492820699099	1.29330720507967	0.702903070245508	0.50658311673828	1.08942751290855	0.293840139847914	1.29880415565646	1.12493678608741	0.694994647171992	0.236417970296902	0.236339829313095	0.494982242269284	1.14577937092341	2.10446946362546	0.652729596974386	1.37726285669362	0.761472993950456	1.15575018781038	0.786439471356969	1.2944918959007	1.70150116438474	1.92855399647088	1.66637457589026	0.335828235250798	1.38308459529924	1.98899846171782	1.65271531391268	2.01507279622113	0.120098670514813	0.597376228896401
PKN2	0.62979898946982	0.85236122687478	0.622298295181034	0.73934666314504	0.598569494301629	0.594492883439451	0.851107947892156	0.61383986616951	0.600247139514461	0.77144220596528	0.735597969967722	0.448309293483826	0.755220109640229	0.808213915102156	0.53985424217501	0.709738436724713	0.29947032092179	0.875237389200713	0.743148529267603	0.666038395599113	0.409745564854422	1.00987452101199	0.429665977819799	0.530899104624416	0.805344212177299	0.455339654726316	1.48305339210077	1.17033800506621	0.348766525781809	0.0625771785808294
GTF2B	0.983163018137524	0.660757387075405	0.817096403901973	0.622754729080841	0.648060061314195	0.736849577093175	1.63590067531713	0.69825501580105	0.853301811066458	0.851821989199892	0.472984601585528	0.623557807326071	0.762118131519206	1.22105973429802	0.650949298908075	1.18350099270865	0.498688325607865	0.619682238679567	0.673173039287377	1.27198898918498	0.911337613503481	1.90481145857574	0.818517522993522	1.41230656921122	1.03302694142559	1.25797196433094	1.18465434030375	1.56397873379999	0.852745212588684	0.294346184870729
GBP1	1.76885349146492	0.326403101215725	1.47528411112768	0.326378126438866	0.729787818869195	0.743444296761328	2.71780257375946	0.359851107785686	1.50482138025369	1.66237175436656	0.90143249094985	0.844702785387762	1.16292313105276	1.17667289125283	0.572398773991875	2.48856729660176	0.798991468791685	0.351862930221946	0.787052214263644	0.285395743402267	0.106548344142843	1.1099987705599	0.169622281624119	0.238184127327561	0.0972819799187175	0.264935888440134	4.72095082728925	0.549050870848784	0.0672960255413399	0
GBP2	2.87823478462091	1.29690133081148	1.8771345598043	0.52449315358823	1.85563226515194	1.47397814717331	4.04195712680587	0.545479791688377	2.15009380334531	4.20457045933523	1.45580278895414	1.49219659402345	2.08926098943599	1.92133267218066	1.00187358600065	2.63623138139151	0.926098923540906	1.48342713788341	1.71978945924001	0.685070795231754	0.292656459996967	1.27061608971219	0.381225406664353	0.307671599430552	0.271226562064712	0.309170710014713	2.57088867545202	1.78141137062315	0.129137185767282	0.161704825358854
GBP4	1.07580871288389	0.927384446292911	1.15812839214545	0.766756110979621	1.10929049052682	0.432348873584268	1.73903687415149	0.677212775796287	1.12881665530768	1.26471386977978	0.617252015250015	0.624683669721497	0.731002240370487	1.74844860410021	0.757614983707663	1.56453728694314	0.458779530916247	1.16652880830131	0.896674666192559	0.341709926475016	0.146202772351213	0.870375400657412	0.16033638427636	0.113041877656615	0.250030397875617	0.157270131764436	2.88541471345494	2.56820134945517	0.40235836765771	0.103846246105585
GBP5	2.98114839797405	1.14139004287745	1.84917412452007	0.209779300609337	1.39568892290978	0.461330221028938	1.45052725547862	0.252032545713018	1.76265012185656	2.34437934867662	0.609865798505877	0.644889542968058	0.556590440004819	1.5166516951851	0.690596120218132	0.547097991488878	0.362931020169605	0.807405401575352	1.56000916005821	0.291129628061409	0.221904525126455	0.298070150300171	0.29868903971908	0.545324026192741	0.0624115419415109	0.22811529194942	0.440624679879424	0.382333527029832	0.0636399637991365	0.154671447155669
ZNF644	0.837564589584688	0.964724411958548	0.776238819403286	0.880071578917425	0.681852587231782	0.752637993680088	1.2895615017842	0.927381079212099	0.78619447456741	0.742912366856847	0.84558916397778	0.643286474881559	0.57094422953576	1.14091113274313	0.805487738932578	0.728813676722816	0.476541704917995	0.899525393017318	0.974440777166301	0.853473060637317	0.605793008420955	1.48993328945024	0.589940277160792	0.555703896596767	1.16347341722516	0.910651810578948	1.43273519052582	1.30280973789764	0.636292328259752	0.174538860350973
RPAP2	0.769852422104855	0.908719201237367	0.583180890595655	0.375573941159398	0.599569139632951	0.652892842667833	0.819260340443161	0.432137378278165	0.490270123272398	0.728014352559475	0.607398702704972	0.438647929004412	0.210588114466598	0.863491289551458	0.526981380791785	0.501900454873506	0.164276364689248	0.748412261028901	0.73416017565274	0.438601422232558	0.429506614900835	0.778186111106756	0.35395013788953	0	0.455755201192259	0.458606789327345	0.373999036198027	1.43038021634144	0	0.166958178730097
RPL5	10.9004713868919	9.20917009009135	9.91341091650699	11.0592869066404	9.08890793105494	10.5701103617553	10.3764137543396	11.0796718927779	10.1126707668781	10.2148753437121	10.0140212908497	10.8317159030802	7.93312237941892	10.0434662761438	11.0415808814712	10.603111749918	8.86153777949239	10.4637568539535	9.93127923630016	10.0233056640521	8.87522746234512	10.7913445273345	8.99044133126441	6.29571087124457	10.0376238324812	10.1034278342352	9.38695793007246	11.8392246383822	9.49506151998427	3.43410592505578
MTF2	1.00809714990391	1.08940078712945	0.995702352271773	0.922150809329545	0.901229610880753	0.901415907325326	2.69338267470457	1.05755748788587	1.03463617371583	1.22352398273417	0.900492052604871	0.81550125599443	0.676524520204937	2.07379499835381	0.987101496862812	1.29910994182315	0.527095423592832	1.118491867692	0.993660757119839	1.26954943944942	0.705668052377424	3.78864040122503	0.714276200421487	0.0982617407832659	1.49914889069114	1.57594829773497	0.769210348487329	2.81822247008258	0.443963045362694	0.303048578289138
TMED5	0.778448941467518	0.749411314713562	0.819200805029121	0.524236663718432	0.768019867097437	0.766365520464076	1.74602664002829	0.79426161937611	0.83563860614017	0.902659165803003	0.48866856868812	0.629807605688824	1.34639257129778	1.56039223226695	0.67283377052042	1.28552776299183	0.900167656642753	0.507644043965001	0.86736379452229	1.21471202562105	2.04234090050281	1.64636186776736	1.86776303612073	0.578674488688303	1.34133457555274	3.03741701142191	0.682943292934279	1.25279586920522	0.329330751409543	0.461295274953941
DR1	0.995864543181397	0.873821179365969	1.02991542083533	0.687901351974565	0.818024290811546	0.901532820374246	2.41321713291033	0.867226568782552	1.03843161244795	1.23477839261927	0.635125588236521	0.722062723193423	1.00577517128873	1.64248464746318	0.641473089496243	1.2338853701525	0.479762635652382	0.738047851965701	0.976086254166528	1.11523576655225	0.528688579874934	2.34582595469031	0.600879334045128	1.58814984028694	1.47422539198426	1.15049701871224	1.92867146757093	1.54718546115549	0.88658547688922	0.624141661143703
DNTTIP2	0.905824578039767	0.694975126289102	0.953986635658388	0.639818889740895	0.763883904344077	0.72646011330965	1.73511810969132	0.894478603703569	0.928148345350495	1.02013700444581	0.655624717787432	0.790626533537047	0.829363107605778	1.1453677888351	0.709299888957251	0.961618993121076	0.579484312422206	0.662698980995755	1.1387826706725	0.986380781860641	0.497341748676265	1.80086107584527	0.453663910231986	0.301036877685202	0.827853585856681	1.10682944960713	0.813266787728936	1.48492888817904	0.419120486096641	0.39520217398434
GCLM	0.663720470726589	0.36480878236569	0.683533641126232	0.262592962832676	0.553730219665005	0.559807962309244	1.2178027614961	0.451579997296661	0.787333949165441	0.373521048958428	0.420834451167289	0.451968583435912	0.251276670638894	0.832427494878774	0.394911938810307	0.298458461729874	0.429415356191573	0.332821631434994	0.754580625939335	0.425978095078462	0.262091935364439	0.95153541921359	0.251079659122542	0.944000123054578	0.437429386540493	0.614739731742481	0	1.32255139185167	0.256778316537364	0.410179740937227
MFSD14A	0.649972793847286	0.426783155948112	0.557135514074805	0.356017510980693	0.440738734928062	0.493693339041555	1.17739207766483	0.494585788523868	0.639460101219422	0.698664201176369	0.429557858193874	0.426863874930298	0.485538719678802	0.753342523179911	0.339123782764849	0.571581465906218	0.207956751368927	0.387464199679998	0.478122693257894	0.286884696542176	0.532181117051455	0.772865705030319	0.542746274478314	0.453571708262497	0.269540222063018	0.698851303075339	0.559044191301833	1.20283451264189	0	0.171268058630148
TRMT13	0.706564664042106	0.855239853485449	0.671457006850773	0.868857578706994	0.560722151442131	0.769097015369129	0.77378358474415	0.945732925191742	0.56191876122244	0.60546499324855	0.956803557537076	0.561914883851172	0.220239737765409	0.629151605997678	0.752596718335727	0.529146586502066	0.361893720603463	0.637876386933562	0.889180134531607	0.695927915331784	0.371952947764693	0.883055684646367	0.477530429081949	0.315794184262407	0.491171462237051	0.533424766576785	0.221829348566286	1.42386076286671	0.420272134099858	0.204744555071194
RTCA	0.809192115879362	0.572941951945415	0.666458613299446	0.390299516974527	0.515380836791219	0.630780100341228	1.95367152946987	0.574612266645591	0.604988580760921	0.810950638405487	0.337524203184761	0.530066652585614	0.812655391584231	1.33757056842074	0.454492198465651	0.813000562905371	0.517161260273596	0.467047070812979	0.587885654666157	0.79779358233444	0.707556264903572	2.45784128478448	0.758587824927445	0.210748207920392	0.605413637537231	1.67303886808463	1.12716818107356	1.45812551067498	0.223448173873536	0.50787725126268
SLC30A7	0.640118975140953	0.512443331611487	0.582500794711297	0.395638729567878	0.492379730821667	0.517605510901343	0.84552515783152	0.49934043487369	0.542634836020068	0.6318511399867	0.527161749694211	0.474854845498657	0.586040595329366	0.920415015690629	0.434164993394293	0.506744363531763	0.434595851172181	0.369004439959857	0.57574126964438	0.261463879287243	0.651802481565301	0.63789587678929	0.583911027055136	0.443615480873003	0.55675081535966	0.718536088288609	0.443245747481375	0.964488635735578	0.136919300267274	0.121991425045149
DPH5	0.748778881889057	0.430368278484587	0.431823297531689	0.643496569954679	0.429319368083895	0.448011231353385	1.06427054391391	0.923572777821351	0.539695801728133	0.619081479753729	0.615859414374697	0.65722974111509	0.37703821413826	0.827950079139874	0.685533752608326	0.671172167790903	0.373370809104436	0.501761204035262	0.457346500500865	0.605486653555863	0.328747105013592	1.37910156161078	0.382316547706179	0.117847618040714	0.371279771715794	0.557952146565336	0.329502825861045	2.25245116528055	0.131624958229554	0.0496816342034052
VAV3	0.273465950701805	0.653596001962809	0.561885051640013	0.785245796177878	0.738108193482311	0.19929260205486	0.307986423379182	0.601912823092924	0.479351187196941	0.705790190616797	0.180804717213769	0.111917913143923	0.333251084312358	0.58829904085511	0.421680038280913	0.467277863867293	0.214585598243916	0.5223918760967	1.02421279287489	1.01575172812953	0.0861308730354565	0.304831322860572	0.123126736709577	0.553967060334592	0.656279654835501	0.159998654937454	0	1.49008520674777	0.304235590572063	0
PRPF38B	3.40186258455726	3.67914497182897	3.40661801117576	2.46239897391546	3.31543371781006	3.67931629078092	4.76047221155525	2.6625187962374	3.2337618984078	3.58549969347765	3.13175067841696	2.75938451977388	2.02530886146905	4.13872319777765	3.13686592437411	3.46360070069497	1.56912354519423	2.60628237525506	3.81245859778982	3.06992162161772	2.40698493889546	4.32983456827155	2.70077042899844	1.25455502090944	3.47342456396443	3.25446539429455	3.51533177194708	4.12608638631865	1.90740782468066	0.815358036766946
STXBP3	0.663416446902718	0.639461162742945	0.552996511875353	0.45124865203868	0.53013515237455	0.5313620971132	1.11883013017602	0.51036075856141	0.589405639964235	0.745457729776187	0.45305621009468	0.497381699414819	0.889217430081758	1.0143858095165	0.472565638300782	0.925293442507201	0.402226456788759	0.829896563524623	0.608015956548132	1.30991341690494	0.350892836517367	0.878014671822868	0.346780578343132	0.516021916011269	0.500739915393139	0.494437521774612	1.95038928318602	1.07986534341216	0.211489307456975	0.399446606287281
TMEM167B	0.473459882878413	0.448764039619107	0.415078628711055	0.450801732288709	0.410825221683797	0.439783956270299	0.821278120935074	0.571040503211584	0.489337269023035	0.689135184003527	0.32135145970044	0.410925835351478	0.80995535004328	0.607995946942176	0.403479832256822	0.817760244622703	0.439784506465727	0.464973103202982	0.509007832905272	0.69928034416807	0.491117803350781	0.758542865473745	0.423898366720072	0.421259289846848	0.413582112258915	0.764617220265874	0.232731954275059	0.757328139121767	0.0714357261167956	0.0605028742155653
SARS	1.54903332028872	0.981326040537122	1.22829704593041	0.947500159366397	1.1493175209781	1.21686552523569	2.07643399112541	1.13430961375096	1.33831588385783	1.49538579782368	0.954244490096892	1.05938881573573	1.18102070799429	1.63011174529194	0.918763361443842	1.44528711009679	0.848023102330166	0.888884627393317	1.15494596160468	1.35805189430758	1.18567490655398	2.59846424695457	1.04654626904845	0.686538541781559	1.21327287142734	1.76284540024823	1.5131696752518	1.37956398483888	0.815419126423985	0.261670490898604
PSMA5	2.40618826349609	1.86641419052543	2.10066821523401	1.14541118173213	1.79338534008451	1.88936125483006	5.0174531194526	1.79477068665849	2.40403345513723	2.84288010441522	1.32513633940553	1.71267136963483	1.8663522351593	3.93020374825803	1.46341925801802	2.90925684690136	1.55775226278757	1.59179512374564	1.91721654323263	3.39106674359147	1.91551664566511	5.31684832861326	2.03427380673571	1.01120280923095	2.69844021687984	4.11227707742153	1.99954080162108	3.38997630771598	0.552757705358273	0.840579304020032
GNAI3	1.67482429732921	1.01634417722478	1.16660416914071	0.923304559939688	0.972536127108356	1.0216742462787	2.96179730817232	1.0231560580287	1.36057614925882	1.2682342986552	0.774289342647125	1.00551564520734	1.87445526444547	2.24111126176061	0.918933062554421	2.08330045495052	1.04989751641787	1.14808236427492	1.15607760653846	1.95869624617739	0.803388723882008	3.09842758240843	0.796357769032326	0.826787048165848	1.29344875764708	1.71346761949475	1.81943772954596	2.49752832110908	0.4761012563451	0.788947691356959
AHCYL1	0.336534603124383	0.342763018615685	0.293614994763206	0.367355943854731	0.282850955783902	0.308564178934888	1.33687510409062	0.476711685582715	0.384506564709251	0.423107700886534	0.311473907513191	0.27667156933384	0.944705370333195	0.84604497087215	0.423344651786326	0.93309010823116	0.487937439309204	0.331428997632385	0.338192269576364	1.0339376648636	0.400332647377703	1.29988085887216	0.393452824023082	0.113220203463749	0.674271117300184	0.516083717696029	0.652697744279887	2.17463130860784	0.272603626891117	0.34890789217415
LAMTOR5	2.5825544607132	1.92990301212918	2.17495990975307	3.11542156163476	2.01234795866451	2.12915482729019	4.81434891284162	3.85105362473721	2.41875006585822	2.95346381105264	1.6236787591065	1.94044516864641	4.08589163042195	3.46397617644834	2.90511865867188	4.20092517960658	3.10653963678755	2.22353648876175	2.1099237546359	4.12700388371817	2.78244665877833	6.56782853101559	3.06245100521396	1.60183562319499	4.12052119717338	4.42116551622696	3.88907783225855	4.64492739976545	2.52513341997534	2.62673426688854
CD53	5.90999595892111	4.79404728521342	5.02278562666342	5.23426568461892	5.79655254526892	5.1703481284564	6.21150011227513	6.01135554486644	5.58246661671123	5.80390651629929	3.4805642153276	4.5035911571101	5.69701019656463	5.86250039591127	5.28127359922454	6.49198901046948	4.0262211463675	4.81204029709734	4.71648765205695	4.41261588462001	3.14767419855411	7.87179005047084	3.17639255126297	2.32045462738794	5.63105524684303	4.39416534883326	3.80767558090123	4.408611954288	2.82863686555354	1.4274487989684
LRIF1	0.725700470476144	0.666969308886468	0.589966424212916	0.485319424256727	0.4971893405753	0.411114629480987	1.21727419247016	0.760137242649783	0.408809352594736	0.43699402493589	0.317274972298138	0.379904380649647	0.359689038789709	1.06946389280073	0.501202911507629	0.730031580962204	0.35934023668492	0.484752366295585	0.963386963586016	0.577914005911477	0.492786889703938	1.3195558620829	0.524291975469127	0.403399809351511	0.387342245861062	1.11721552922877	0.796664551503197	0.966261950758077	0.252943959277066	0.188617757783677
DRAM2	0.83881058928078	0.805330715445361	0.669707401620197	2.63661077914312	0.711619405537637	0.694735492141878	1.74325856393662	3.54374805462156	0.644525069789388	0.766621014315118	0.627487204306438	0.669455952408977	2.12147341028956	1.16441600763755	1.82467108074755	3.49220329242021	2.04217944509373	1.37548254030926	0.719342465889539	1.67829805644122	1.10007928463484	3.69503077719302	1.14112553306191	0.703756944460156	1.7179522410287	1.28607610577463	2.93882702311865	2.36817421011453	1.66843433425469	0.704970042239129
CEPT1	0.397521030035313	0.502825878552387	0.4048615975709	1.27830737213771	0.429943477966877	0.377754139494643	0.672440498836992	1.39791855545401	0.396634016072813	0.440026786981111	0.394386087911939	0.380874243406345	0.704153304376556	0.506544517536275	0.727960120849754	1.30081691719541	0.877876647423519	0.50782592637834	0.480263526620675	0.733122978040333	0.374707014821098	1.37543832581107	0.32481593224942	0.201268764756639	0.730625224848533	0.583334347903934	0.80459114496185	0.738149321059728	0.301734268891174	0.167948116185733
DENND2D	2.88503888025292	3.7847609454059	3.25635166159804	0.811119646323849	2.85586038532664	3.31933516139377	3.24398376233361	0.902014374467015	2.62481861597366	2.89320491582235	2.41816715661006	2.2926424158789	0.426037434004434	3.61465158750744	1.7285336740433	0.726329300961964	0.855443647715595	1.27558413706415	3.39510578248142	0.772383825616521	0.476531980160869	1.61189601773833	0.53909090134999	0.123438944674803	0.539237691419219	0.451100638339906	0.389334294354553	0.62766066257245	0.516070905612389	0.351606171887274
CHI3L2	0.246850322497434	0.511168859149857	1.03840918678347	1.19440507408923	0.669639486833639	0.712127495658813	1.17669003952689	1.17731617164677	0.747922391753059	0.723647862107264	0.417454218486581	0.243055524281804	0.110439694505574	0.691899080949889	0.628415848582112	0.229428811037257	0.303914466461799	0.375527793041163	0.461491746996343	0.0684498113448593	0.217678218393655	1.24201324470678	0.200817703814592	0.339580879366316	0.185070355884893	0.155979764782097	0.232777487366105	0.113449625533521	0.418427205377065	0.0607275197050465
WDR77	0.461841549848473	0.378404873516628	0.303443065025957	0.616857026587607	0.264033170665109	0.485408689397296	1.54865189171291	0.806982872997657	0.361086379516011	0.421499290619995	0.348576778766933	0.355782770353235	0.383587012045329	0.873599333392197	0.475747561084454	0.923071076257923	0.38920862917092	0.363555238282215	0.328656568119346	1.33229735496159	0.303853614690431	2.66516154994774	0.377102062064628	0.356758998450312	0.769067068040755	1.1333729207199	0.382457391682428	0.936831093455014	0.3117453451263	0.12319905671838
ATP5F1	2.93465123144636	2.09240015001725	2.01231183979808	2.33894133938109	2.21229423876017	2.25940822205792	6.03437098364865	2.99319266154388	2.44506629617111	2.8292425242127	1.77188184490262	2.31602416454378	3.94963986104543	5.02851611271152	2.60318492695416	5.02750841568599	2.90339583862938	2.43555310933273	1.74675395949723	5.18185581983505	2.6490386744657	7.09051010627609	2.83815036640207	1.19940693887107	4.42486026301483	5.51362179740406	3.75176002552338	5.4295888213727	0.97237901521228	1.18086665216052
C1orf162	0.529053743099555	1.39662973219522	0.504884601892364	2.22042201965218	2.34394602279452	1.48137969801712	0.814989304086955	1.81398108182002	0.699405992613844	0.32178777583119	1.40188990668021	1.43646064121325	6.0074099684151	1.7821547757414	1.61732270008393	7.77253203465269	3.97159002789407	1.61679133200086	0.357960538844232	7.46033969598188	0.416584562841394	1.19240320463689	0.508310109730739	0.656244950428985	2.11023922184307	0.465316735442511	0.748247764357969	1.53077378436852	0.55929410354827	1.63049812281958
RAP1A	2.70372168728304	2.09314031041785	2.7088864218652	1.53343377104974	1.92013444597648	3.48268431112736	4.77061328535093	2.34933948112259	2.53665347944706	3.91132084235444	1.78630194127946	2.47448605297916	4.02065705748555	3.2673673342687	2.15353246857203	4.86722180333136	2.46568315536318	1.50530052187149	2.67278434852498	4.41176587761707	1.88830514932382	5.43343829000279	2.09848368946186	3.01750335840177	2.79849296569284	3.76827568971665	2.84046330212009	2.7950605011939	0.960424917096186	1.37265094362021
CAPZA1	2.73767613438913	2.1280132945253	2.53005753237238	2.18081384710602	1.99387800646043	2.23923500856202	5.29988455069083	2.73178390090171	2.55088309962301	2.69221677516262	1.61027498282115	1.8622439929757	3.88996583879005	3.8813111751452	1.99075736371806	3.97725504528958	2.28000353179731	1.62655560653292	2.27112524134564	3.96414960643547	2.13969047765508	6.1152856278298	2.1197381284277	2.15844085937053	2.84403759693726	3.21623452815124	2.28882658268166	3.35087427815127	1.36104601910461	2.44435810884898
RHOC	2.48077231824586	3.26653971781299	1.89991415256915	0.253164428099545	2.64413536398362	1.10179591322493	1.49619253624107	0.204764766471317	1.67890096160994	1.8394382911751	0.364267998437738	0.844663157015877	1.99607923511011	3.96511841032958	0.714809053586075	2.57222175241519	0.798323674161023	1.42357702216291	2.3914758720581	3.0358492116513	0.214042579285819	0.930889647886628	0.259770578728397	1.94899170417914	0.99261620300142	0.202916780876024	3.9411705712586	1.42301725687711	0.284800043786945	0.236217509202693
RSBN1	1.18192066363113	0.820607632118936	1.1199439584543	0.585225911643655	0.68866058626131	1.31256936437498	1.33096039188383	0.724101421621589	0.906734600006801	1.45218134923119	0.913890227083971	0.944169124068858	0.385727898186942	1.13076392975655	1.03376796985241	0.703770449328387	0.291409071863496	0.834203692891753	1.10812175910905	0.481734058400844	0.385227310955157	0.931387408972422	0.493214648507151	0.209407666335428	1.17188299507406	0.634626148439902	0.388772987494284	1.75445723544652	0.508012198790993	0.236325983586101
PTPN22	1.61211229947756	1.69920117172165	1.57342051222386	0.467796450150102	1.15872810094715	0.564700132917519	1.11553672372243	0.589019236313302	1.26663605427284	1.15523231236482	0.567250955069185	0.580594556160484	0.338445789022279	1.37335769406765	0.790328186457653	0.405593007388413	0.16877434048566	0.891447349279762	2.33289077772343	1.14201338533397	0.320211190116963	0.973098336522449	0.221273503721682	0.195139985395913	0.382077948201894	0.301980826681036	0	0.591735722318865	0.531319022254428	0.531458804976232
HIPK1	0.572025365817034	0.751978732553413	0.517492263740937	0.182848899320597	0.562920329214906	0.499966772294768	1.05028313237088	0.258270370136417	0.498478365879953	0.415367065310798	0.458658256799571	0.429197121610068	0.902698790133806	1.26266679503738	0.335188794748543	0.673041919782128	0.35529897906152	0.523955434335059	0.548456084562338	0.760111135817691	0.189800446305697	0.548952571319663	0.229671934068945	0.562061364302867	0.723865612994997	0.334879698421314	0.616847596207743	1.15711087882185	0.194257734445055	0.254034155306217
TRIM33	0.581831993779699	0.696064613646225	0.58869604207503	0.521052411255992	0.649833853259964	0.480340530768894	1.05849915653745	0.628490507459097	0.59841238727004	0.698406636120539	0.535230784005338	0.471768659399173	0.786555866134939	1.40802150218041	0.806695454146569	0.880452225542903	0.434337241049573	0.622806996217725	0.628701389965517	1.0084251501448	0.462825399304373	1.15720261481181	0.569662745098595	0.825564509265322	0.998981609717025	0.607049091558335	1.61285892808802	0.841293888684684	0.364182862576971	0.175265744464076
BCAS2	1.46018991041632	0.846686243279536	1.05045551883442	0.691556347680337	0.82301808774501	0.925089398459851	2.63306443796149	1.10814257555279	1.3187355193958	1.19282603860861	0.619442051372606	0.95907584165651	0.858306630230487	2.13999854187187	0.750738241768951	1.27453968470367	0.77868249144323	0.669062556141592	1.1803543580529	1.3034945773547	1.15974514134744	2.50499233643333	1.08753297249384	0.195475128980491	0.916861406579119	2.13808661242267	0.562256102539752	1.55702803506572	0.198757789560194	0.456505518927306
CSDE1	3.02326061430644	1.91567678501015	2.49248322247195	2.00149421334316	1.76207702467398	2.87871416068669	3.966892588417	2.51529751922907	2.35268996007728	3.12661670884719	2.35209477650635	2.5350484167464	2.95886899339344	2.91398171928632	2.07970934943318	3.76348079189814	2.09081387779726	2.28981079389351	2.59280502058176	3.15423596912621	2.39884231022741	4.57046407415548	2.44508162309861	1.204437576644	2.76203969099155	3.32923619585928	4.35932141482155	4.70925393619962	0.82272966960255	1.16548570348052
SIKE1	0.690405802009661	0.651519128822041	0.489515273578093	0.489044267876442	0.562774442647277	0.535153435232159	1.33543335747639	0.563991291638736	0.431866854694004	0.696113127840358	0.485454576370965	0.518142306897773	0.448882746786384	1.10127405140333	0.591235726625012	0.525903541927755	0.388881378995222	0.567925398165195	0.621326237477273	1.16574550076331	0.764758574314491	1.25818325934509	0.602458742240743	0.289693598662912	0.623053891200779	1.518671263763	0.573444235521222	1.00823156542373	0.211820072366739	0.234970647881398
ATP1A1	1.51082805158263	0.731300223884689	1.26401648068186	0.410969290117362	0.819606120918539	1.48346086652651	2.62402869794749	1.03856961877086	1.47415533345373	1.45929266390402	1.56357371821021	1.5574182134688	1.8691316659428	1.82600525688785	1.0878444560326	2.29977295406767	0.977734491638431	1.10773242799958	0.934887167753905	4.34944713803324	0.892284321950203	2.55566698720848	0.895316162000657	1.05605161333023	0.827894345874911	1.60273401094355	2.10762761512037	1.76981051091298	0.144038232704462	0.292819395342955
CD2	6.1127249718262	3.81223116895116	6.79566349928122	0.295108550352518	2.94288924289246	6.32438366591188	6.00327792595852	0.347049326047128	6.5697581097197	6.906195575636	4.58595555841683	5.0722572066178	0.506602156552828	4.13262920449944	4.09298248687337	1.43828207825486	1.0979207272393	2.68298982992225	5.87207005306713	0.949080518085858	0.798545007348615	0.652469509869237	0.967521350858748	1.34072864074416	0.966176297241118	0.75676021036276	0.199521610881355	0.405454878329495	1.35348506611356	0.419298715167946
MAN1A2	0.830250383563832	0.730204209874282	0.62511800800569	0.490608366308711	0.581426497580368	0.56163543021477	1.19806875338766	0.579778667658977	0.611358395854653	0.984905389009266	0.686775689758496	0.478064210453253	0.685975230184369	1.32622757956911	0.635821929465835	0.911357153573787	0.286768273141642	0.555779171452857	0.90307554574622	0.811260439257814	1.19036185410902	1.14507624700327	1.25887494826458	0.0979887453218155	0.879666991488323	1.43056502453599	0.571775344245504	1.19063371206018	0.190757396313797	0.563513516584618
FAM46C	0.654216921437197	0.404592829842379	0.591431361124762	0.406813861935525	0.414333790067709	0.24407683115684	0.959524750491394	0.398236727249998	0.713693302465732	0.574202158536851	0.15506931262325	0.192160575411697	0.206984525662831	1.04795018565544	0.454657188458305	0.203418232605304	0.269102901561485	0.175922570723538	0.391173326682574	0.270325023707317	3.17406316094995	0.822389308366046	3.53331716623505	0.783958489071283	0.219415410484498	3.2437207995624	0	0.368368017124172	0.753962636014433	0.250856857325518
NOTCH2	0.257916908637617	0.26901625813123	0.227112777137619	0.598371980494436	0.264965971891877	0.153867251384003	0.523034899118107	1.00347306097287	0.190971542943642	0.12910595154837	0.205951655382046	0.180542594527178	1.44240563191126	0.424961320733371	0.519787912912568	1.23318440310197	0.625104073992412	0.622748302568312	0.27093030423559	1.11937325266563	0.284413301322629	0.594701575671521	0.300198618125555	0.214375927316328	1.00970797778181	0.312134509925688	1.56298837713155	1.17137943051397	0.0680125672507796	0.2233454890159
SEC22B	1.13002343788728	1.0075069867129	0.83747877227348	0.57453721034454	0.767565569728049	0.837370070511192	2.06549538159521	0.699724537735565	0.677885602441303	0.917098021847964	0.710063620654322	0.67653963061293	0.964718376309083	1.29884509085117	0.568328097295656	0.960611577847604	0.438040799433622	0.923724023908169	0.936066470410299	1.00374103749783	1.16987781477498	1.92318510151108	0.962024034359305	0.433331855535458	0.947357871526951	1.51578263598654	1.0005073301505	1.81663964475853	0.287547443561568	0.605930291052008
