Gene	Epi.stratified	T.CD4	Epi.suprabasal	Epi.basal	Epi.upper	Dendritic.Cells	T.CD8	Fibroblast	Glands.duct	Mono.macro	NK.T.CD8.Cytotoxic	Endothelia.Lymphatic	Endothelia.vascular.venous	Endothelia.vascular.arterial	B.CD27pos	B.CD27neg	Glands.mucous	Mast.cell	Muscle
KIAA0141	0.400318103772006	0.217726860736303	0.63736578862998	0.549158915514687	0.159858377574843	0.439251759364285	0.182895706886146	0.32087075917768	0.716450270404035	0.242058065575338	0.371949087227414	1.0316507358197	1.02023055972145	0.660923124539705	0.253211159803032	0.289458369602233	0.525504148075229	0.218157111740137	0.597756817034893
RNF14	0.407080261338531	0.196626305751785	0.532911666649527	0.363870261684871	0.152902576273339	0.383401295301523	0.176925968790726	0.20025747434781	0.465547590726392	0.223282619876367	0.21542531779023	0.169775225874279	0.26353016257536	0.581890196646511	0.26788977727677	0.157354858883248	0.86792196330652	0.351392780523168	1.41437509400291
GNPDA1	0.361582703030481	0.278488230600894	0.736391345129326	0.814122823806643	0.0534536215911122	0.628299762272974	0.219503555451355	0.675767240910102	0.654886994524947	0.839180637843796	0.0980850292141071	0.675434290704826	0.386615320524096	0.349298690831598	0.125448913948226	0.133187164639643	0.793984581779904	0.156921499819912	0.669245540650448
NDFIP1	2.12825283115172	1.88486259415467	2.15784759676044	2.06280339278412	2.77155973014734	2.44807837673365	1.32436246912256	2.98796549564684	3.57453553662231	1.53901314346663	1.13253557450411	2.3545155098396	2.22259617888866	2.57181330588456	0.646192150770489	0.457488221175723	4.42018353208331	1.17193212864803	5.42906953002018
NR3C1	0.59705133114627	1.28667070459014	0.9343870666519	0.641059747247423	0.644637644050968	1.17593568784985	1.06513893367204	1.38366115306113	1.0623825781755	0.755751620355682	1.26725306215778	1.08820674955262	1.07578635763102	1.46116423154658	0.677663329741845	0.725363830901439	0.679744353633567	1.36605190332728	2.14406134660286
YIPF5	1.18570454405344	0.56072336293964	1.23417732392017	1.09181417718301	1.05352471164293	0.485675671324823	0.392248277208625	1.07710918536429	1.16840229929814	0.44189920942657	0.647786268388918	1.117592365402	1.02574126575179	1.01298776060058	0.273849264978768	0.124284960853121	1.74486231679973	0.314043681281447	1.46077810790835
SH3RF2	1.1361625991957	0.168122465865489	1.17611917367807	0.616954842069598	0.435869566104589	0.0390477258207499	0	0.0705565304519585	0.587808535348615	0.0492337556423767	0.0394204117253058	0.119986299416497	0.0971447210544822	0.25644934480091	0	0.0365442414259483	0.191631253704966	0.0718766249356261	0
LARS	1.46554596893776	0.634998437493787	2.34351078509452	1.56621235093383	0.249429863596532	0.767369662366809	0.331739942736536	0.851939775727017	1.64836876508236	0.717331054824938	0.706083622281916	1.08818420359387	1.38300200407986	0.797173919089598	0.618239932973039	0.571701704473146	0.977374325932123	0.882512540521379	2.15224050224668
TCERG1	1.08468244664487	0.459709196328129	2.19959818056093	1.26373199187633	0.189107952467395	0.624119189930926	0.249963710402576	0.325166302533809	0.651016560568121	0.171247260484454	0.434632171580822	0.766218985575003	0.795510372390033	0.524899553441836	0.321219813860739	0.443004297628907	0.933844350745089	0.302549138374897	1.06237793189478
SPINK5	9.13474522438371	1.99428091044281	5.91368839009504	4.6051249212143	12.5351196619978	2.02450914339999	1.40500186866785	1.96483126630107	2.15427058460171	1.27045585790476	1.0237266789666	2.99113369598105	1.97111723942425	1.45149434991048	0.569390977398	1.00668390790198	2.34774409788599	0.527961419651721	1.07317988094465
SPINK7	2.48758338537444	1.01246461374729	1.4389013077644	1.12973856382866	10.6066075100307	1.03906132611551	0.675390333187455	1.39643475351385	0.626825608800452	0.506798759196568	0.682869791300421	1.07240195931025	1.17913598469637	1.29715981371701	0.499386199821751	0.572827164959722	0.44233339666395	0	2.32387396325832
ADRB2	0.879224472992919	0.473715831583948	1.34442678232045	0.772223643786967	0.262965280684686	0.292505229134503	0.396163962461938	0.0480367035229161	1.00281215995362	0.185121692383216	0.452875190309551	0.922922408869529	1.51220914842051	0.473296190869884	0.645852773665308	0.389439461409962	0.199756428830817	0.897886097800495	0.0528174248716136
ABLIM3	0.255189675193912	0.0408808042809111	0.0763527223045735	0.0520976389913856	3.29841169778333	0.022129813218835	0	0.075103076398641	0.0213269412725262	0.0554414638493675	0	0.936102985412826	0.955342689488486	1.06040417881599	0.0103189931096217	0	0.0946554252061884	0	0.162909182586783
GRPEL2	0.688588158334994	0.186103599023348	0.721722727838611	0.353590018820717	4.39554454661048	0.191318957497572	0.0966563197830269	0.138860535461356	0.139186426117458	0.14713267731371	0.0420766898293679	0.57627891403679	0.368352674202015	0.519447690295138	0.0456337105892246	0.0570246105924953	0.401410588450771	0.0898442281736474	0.172575315856111
CSNK1A1	5.57322647346738	1.66043492032471	5.90709476423715	4.79821315974483	4.40287639708447	2.89019952028434	1.09405942508473	2.438143676127	4.47059843754243	1.84107390582686	1.63006556062931	2.29144410017894	3.73809601528103	4.38200850609992	1.18036552655595	1.22129762266754	3.43212498460496	1.55078480272169	5.12169253135688
SLC26A2	0.959497789597021	0.259785463468575	0.706737475392827	0.250058767813572	0.453813366842379	0.640098440310995	0.0819286847907466	0.326515578694792	1.15940854452841	0.23076016747542	0.169234315174903	0.248076861276192	0.783986102069338	0.58836458307493	0.0995254955042669	0.172192267909909	5.14163480616137	2.71710569257726	0.243919510983482
HMGXB3	0.311481257445496	0.219601631499728	0.554811413395249	0.508581903727217	0.113126212437123	0.43641291108428	0.158323038337944	0.298970274439307	0.464036513175705	0.306833610998672	0.137819706474384	0.139370577450889	0.441108482343998	0.491542922879614	0.307638661780998	0.198525485048101	0.299286117776387	0.306709842610836	0.708635044031505
TCOF1	0.330532352195796	0.487265759236084	2.18019383070592	0.780595696847688	0.0486030332998513	1.30724392036013	0.319493887926413	0.234807228386972	0.602282578828598	0.403841216482998	0.673299398845873	0.0683685495717856	0.447762388696283	0.274595941847469	1.49240211064189	0.853899347784796	0.378710224451208	0.41759397127196	0.762629601204905
CD74	1.68676319172571	3.37532596416763	2.61286701647072	4.23565921627771	0.698000716518999	13.9522963360743	2.92638893789675	1.84042768816374	4.32990005193759	8.9198837143215	4.10846382041381	3.33851137569441	10.7979448953848	8.41396794907557	11.9610924874348	12.6834271937691	6.18768008010316	1.7531195103669	1.37097620938107
RPS14	11.8646902170349	12.2403356709977	12.4562924765637	12.5907566144647	9.21944884646757	11.8806446407731	12.0815508255379	11.3987939512524	12.4924397770138	11.6845072480245	11.9838188549404	12.0483113747922	12.2215750713207	11.4373557168558	12.7527061782439	12.3732985198267	12.1713793389031	11.8647715887189	11.5082787075178
NDST1	0.769388362140302	0.0889806320812724	0.507549812224515	0.224850084555921	0.66012087822037	0.201641527343429	0.0243556211976836	0.146757020905031	0.301466714767761	0.0689232359658598	0	0.319162234949129	0.658638434814982	0.315055547895517	0.0231604751257485	0	0.0944730910684532	0	0.527829833352821
RBM22	0.696273052415203	0.695976198606459	1.35367154774255	1.16868392855668	0.433729325232917	1.16493989594344	0.507288178451663	0.678292593539338	1.25105963771555	0.428641649976432	1.09503040803954	0.768009832123388	1.1542781890589	1.26035236998817	0.750090407417243	0.544002491958719	1.46129797968752	0.818911276901473	0.878742495330661
DCTN4	0.739334057622067	0.179957916314231	0.797161860098124	0.527394955033895	0.669486003376115	0.341363751739099	0.103908098283003	0.410593302538759	0.661654272975668	0.171000806759356	0.0847366798216906	0.40232893692173	0.299483294614731	0.394357988515383	0.0889114653798239	0.12015391448728	0.783087046561446	0.157950190634666	0.620334778020787
SMIM3	1.27561491272876	0.635069797578298	2.06132999885596	2.34723747143571	0.282674706663813	0.921086430592924	0.762265742063542	0.672603788780102	0.700501856662523	0.827651208762381	0.49040454407577	0.417035015612918	0.114790785671862	0.299858644254549	0.0324704509706735	0	0	1.88889315802401	4.61995967059474
GPX3	3.20292034781525	0.507197802039708	0.69535926000492	0.375482233831694	6.17053841831369	1.91182318413218	0.220117418715413	8.71929482774681	0.957262186025876	0.560494712964484	0.189307891653237	0.749340926852141	1.4031625845613	2.84957375559428	0.192145050218775	0.120652570055059	0.198421686144308	0.0940899681421173	7.20245043149712
TNIP1	1.61628106680652	0.837469930814116	1.41816961324353	0.978591125471522	4.41542506368728	1.1729010320448	0.540378972198317	0.876799766725798	1.90698713248387	0.824664988764298	0.766373446078012	1.14821905525213	1.19713922350382	1.50326000781558	0.756219480657094	0.536455648395438	1.63468291260824	0.596568474945796	1.81943230039207
GM2A	1.83584410067407	0.268569542276651	1.87302204334957	1.14592094965541	0.933703234419728	0.761132073349801	0.0506057792417247	0.354644852911747	0.821898228920303	0.890670714772105	0.0857804718214964	0.178680812781156	0.311751305162034	0.268691672191488	0.448707504285912	0.286636517165897	0.384612101901035	0.732336672676004	0.632567945571685
FAT2	0.650221234906323	0.051254804067966	0.788889306210597	0.451800443465512	0.16896650957182	0	0	0.0184134980347496	0.61663823800289	0.0213138259341258	0.0857748281306284	0.121314477249584	0.050882768910514	0.0970477051008153	0.0107608916437571	0.0187025266540052	0	0	0
ATOX1	4.65142748120534	0.999718414326423	4.46618412997387	2.8070686090556	3.11421040187665	3.01913522245366	0.470976780930237	2.49910725686601	2.68923415083876	2.35446490394573	0.79742775816324	3.06915876450823	3.89714017085482	3.920703572556	0.721333228724784	0.542114338955134	3.4508213385552	0.744022359247802	5.29967413827682
G3BP1	1.88707592962817	0.80629617204389	3.10926974134768	2.29125751012902	0.419520192971572	1.35170621697532	0.479709337654384	1.01477414571718	1.94563723561986	0.604045362212937	0.718789952858287	1.14374099123782	1.92189910435308	1.78724506802908	0.625548263045455	0.601934024926792	1.40545238703492	0.639122019845734	1.37969211007408
FAM114A2	0.383126934844729	0.20040194012009	0.354238725536062	0.203393927518059	0.229207111272839	0.446892692290661	0.130709842493194	0.336196542883702	0.263306235254915	0.0998436514938098	0.11589903986656	0.358647299131045	0.622078592061726	0.234866089082563	0.0990339742297626	0.0943792357034402	0.388048518980277	0.086163184466088	0.305924989617771
LARP1	1.87994593206794	0.505773585620182	2.55252029241421	1.53066309989817	0.573835632728089	0.834196281304214	0.203067752493932	0.664381773496385	1.4422920897262	0.480621657098624	0.118816786376315	0.549505229461672	1.09254806920128	0.714086642496045	0.322481914705531	0.237749745533481	1.78652705350002	0.35159755543001	0.841453476285338
CNOT8	0.481171156638503	0.332262222409363	0.781803043959075	0.608315013143245	0.450271014527651	0.871912912978451	0.323291984654962	0.448265337905084	0.899139794236418	0.366013481831598	0.47268666703762	0.87630093399228	0.641363531048571	1.20868982971767	0.29494196956238	0.269397873358407	1.06642489030888	0.0817868672095506	0.72662264464963
MRPL22	2.63227077170222	0.810927176091697	4.31873761288293	2.68011726688204	0.965706929424251	1.37489397952927	0.715027476064157	1.83173297249252	2.44435724442561	0.550212610444542	0.6440019839237	2.42675848961034	1.71252128276171	1.8435580010271	0.640363574887635	0.725233795452547	1.84672555661153	0.51814687564716	1.890515657267
MED7	0.52744349785061	0.252650194224941	0.66383123659259	0.425861358276301	0.486027527899126	0.397123524105361	0.217327803784597	0.229250146883859	0.466361296398235	0.239377204575833	0.162936907882759	0.232179408403702	0.402991022478074	0.293383126826518	0.210007719035347	0.299550974539671	1.00297925485184	0.076884663696692	0.639100463028587
NIPAL4	0.471588752803574	0.0676162376194609	0.622765228676318	0.208043389013364	0.0423390787689628	0	0.0249595944333269	0.014110145856016	0.0989654796271555	0	0.04659130433658	0.259692301044157	0.0394235780049418	0.0870127898840088	0.038715185373005	0.0388434903410115	0.0968742473002141	0	0
THG1L	0.606447869011174	0.202664029863836	1.33319677394246	1.18360272742665	0.0755138351460373	0.366795702672111	0.244026766743678	0.200360791482802	0.818010178874012	0.213283978365777	0.265081749589621	0.318961236772932	0.340138260565729	0.228953952792993	0.313580608351828	0.200699774443506	0.472042168522732	0.246351971321588	0.642730599252461
CLINT1	2.80484010921409	0.68523489740871	2.30215174891769	1.73884257870985	2.86810391861673	0.791361184017063	0.420679435536166	0.865534651765995	1.98549830641533	0.357697346824542	0.698458693500191	0.95475957763487	1.07674628604861	0.874810642474873	0.445058397769996	0.553949913088512	2.64085168001065	0.57413040282932	0.654647746079634
RNF145	2.53652881106578	1.03821396019029	2.99545668388275	2.34718704185446	2.63106743754147	1.57368841625081	0.58972784133863	0.779485512647155	2.37455893537244	0.935115890544117	0.608044772516662	0.427629314066302	1.9994786173521	1.17513145503698	0.839544824788441	0.5990871059161	2.33830764485515	1.20815941392471	1.96321937724865
UBLCP1	1.01476360466029	0.373335492202424	1.13135106283949	0.77575586204646	0.630791820864772	0.552524801399636	0.168002788052182	0.292882790875393	0.609760398089668	0.30644960921282	0.547605395932356	0.858870475608986	0.548274739201962	0.51960387461533	0.22541362112861	0.154109241219803	0.73563550123822	0.155557551952469	0.764857396624578
TTC1	1.7398141701503	0.639390517017972	2.41297786197555	1.65837514809009	0.6508254280796	1.44446469793253	0.603921433574116	1.34429632088796	1.67786571302654	0.578329036127397	0.57044511708309	1.38957848711331	1.2868647602048	1.84728109571184	0.53667302059931	0.53882099750019	1.08434636155573	1.35286278835919	2.5631414540798
SLU7	1.14318237098793	0.618480935899755	1.53580906806112	1.27251569633813	1.46547895227478	1.29085827747814	0.612533677717345	0.936361342363685	1.65848478896018	0.609851365697544	0.502410179231744	0.915125563176498	1.11637151410982	1.05155880744933	0.72109031372193	0.652761843011041	1.29620645312644	1.05457635461071	1.47507460098619
PTTG1	1.99309935308941	1.03180245429538	7.53289920651848	3.43934308112443	0.347589861334591	1.31431265991301	0.876669346655433	0.604692344281485	2.85993260399403	0.343818766204876	0.494290159099698	0.340266365014616	0.30753633057471	0.257626922424453	0.554164923022536	0.319685717224089	0.205332700578882	0.502750454779862	0.386984992672245
CCNG1	1.18191804763732	1.02169096300511	1.93647209614214	1.76023381856161	1.71344653254483	1.20063160710585	0.646744687812055	1.62972959779135	2.50996218361783	0.414066493540626	0.711597283686969	0.99955567011952	1.38416392438342	0.929999432132624	1.21444769764298	0.81362241534698	3.40390902472555	0.64394417397677	2.98543229821001
NUDCD2	1.89498941443947	0.720089253386467	3.38703562811372	1.93369954930125	0.430900262719417	0.908251363642245	0.640369335836297	0.898759387915358	1.87933620156853	0.50568499041926	0.669962601665802	1.44569175791052	1.2910626658449	1.21565771664307	0.541811561919763	0.453900916699888	1.47142419003814	0.855951440790127	1.87319945410694
MAT2B	0.803403560898733	0.545779070024097	1.31469765399854	1.3444905381929	0.500534723380785	0.811399981416733	0.486037861656981	0.689960294647396	1.68292784989328	0.432654379137878	0.620337608487164	0.737526670416315	0.900825338781871	1.05196545114804	0.696272930387836	0.546217690125559	0.941479301756071	0.331770061603438	1.2834727120448
RARS	1.99616775657934	0.462650887578387	2.69579620389258	1.89217826146054	0.543924503329851	0.544126368123459	0.308652465429191	0.920885734605879	1.73755182824253	0.402570978148695	0.328955907739824	1.10266894647933	0.894045885250306	0.599571470326167	0.344898991467687	0.234352895994695	1.352420218766	0.623039730933266	1.56240251544177
PANK3	0.958381429870395	0.203970332779747	0.986634389248676	0.346355160417725	0.619367670655402	0.304478278191825	0.138827753910257	0.149241074391746	0.587556949557038	0.167897891786847	0.213790499108032	0.452736499252622	0.319071730697455	0.272298755742001	0.0930418437487681	0.0778681640033844	0.40104623040886	0.0939189661656041	0.385951162767977
GABRP	0.657483518208639	0.0571985607238797	0.157210190328961	0.0714796975451992	2.74526990623855	0.0577711437966865	0.0218108204239317	0.0686252491498127	3.34801540284617	0.0217838165559152	0	0	0.0585467028734086	0.0423673464522985	0.0125840596536728	0	0.351811261505614	0	0
NPM1	8.02861559907547	6.91008149756354	10.1564434943513	10.2777862754489	3.73717852995319	7.45301458284509	5.10875078039081	6.51935997433756	9.52443833522912	4.37319124665141	5.79455315134248	6.90160882638986	7.52663826104791	6.33522373796117	7.53712265891591	6.51042394905898	7.76564056032092	5.5099184199902	9.04376850868683
FBXW11	0.830085021647814	0.196775251738844	0.63571660248396	0.468013673834407	1.48364987821562	0.473428298171398	0.132381991269899	0.254977363665688	0.702942235307529	0.247478723753677	0.289145528703568	0.36126830507043	0.445012864396142	0.557913980595144	0.240144754668564	0.134034349646704	0.565599911064587	0.157239261031382	0.756257653086199
DUSP1	7.44918880611711	7.90787738990694	7.31709008381588	7.50878666270308	8.10910114463467	8.57370863622567	7.18794043110113	7.23328662596638	9.18031608175622	8.5269360227251	8.96916264459867	7.55454988085279	8.13747280510453	8.72815598543021	8.84126957562519	8.23174158681242	8.18411132875759	10.0823365633054	7.3115473454603
ERGIC1	1.20644064161009	0.35308472359912	1.27683862698556	0.846768293259056	1.18015298555075	1.35756826711832	0.162444897640715	1.2307933903706	0.958263818260203	0.540902740393327	0.571068786443256	1.55306084910082	0.84914892765017	0.627024829968134	0.4869426205339	0.581032951547901	3.81581407462084	0.928535856311429	0.966786095784989
RPL26L1	2.73999485973052	0.752217324246883	4.45986027772942	2.55649537270783	0.56592617747753	1.0173087491768	0.373556357220206	0.980420872153976	1.90413909573824	0.770711014917724	0.493301108592561	1.71947323479892	1.84050938913993	1.40665765034543	0.345275661257129	0.416318111553707	2.18039829484916	0.314840918708478	1.5480507132754
ATP6V0E1	5.85004143296388	3.25236745975869	5.78876762802333	5.4815035237677	6.65987037250469	6.59195021652416	2.93954021072785	6.66568788512013	6.85361170057536	5.61786030799062	2.88034223082243	6.05674437965334	5.98138830247602	6.49453957796758	3.11788058355801	2.39538168971893	6.72396731904398	5.31160909734272	6.26536694569834
BNIP1	0.497910954096675	0.215355980011728	0.89654443683661	0.42830066705282	0.0689700248050689	0.206505813224018	0.234406289504894	0.25595429722331	0.34663320262687	0.22793801802744	0.0898769725512724	0.540948978267447	0.211196437214442	0.265151105310224	0.138685553392315	0.038726229466145	0.716308030809695	0.169100104638029	0.467814646419495
BOD1	0.921412882525864	0.284647442412578	2.15196158142269	1.74688313435345	0.148556759524581	0.448341744892067	0.142318698018046	1.00169592307893	1.71944389198483	0.267115460867874	0.187641556367898	1.42331318133534	1.20722075007539	1.47100080620848	0.169206977882983	0.252946511807823	1.27741982212214	0.351114987208967	0.978023064913467
CPEB4	0.822118093358974	0.156499545668454	0.377628283142813	0.204684291678775	2.95810594129568	0.382247068039556	0.14024500245528	0.170828241873558	0.698033153950829	0.435590066781104	0.0873767844591875	0.147978958087166	0.647830898352338	0.66544628697141	0.221413641637319	0.076018109708145	1.0642361139977	0.923057501056256	1.28063414793243
SFXN1	1.04580735117867	0.736015589031689	1.88036101331391	1.26175168720629	0.315421395175595	0.339530536632928	0.597291666333749	0.410081404038945	1.10468920589307	0.114274853961034	0.683450070945648	0.337687557397455	0.412983209581675	0.321912167959254	0.191487049357866	0.15592471155039	0.461801778901686	0	1.1835641343864
THOC3	1.7636271108227	0.60933622478639	2.49276001275573	1.84700827471572	0.961766978462558	0.478925420661011	0.281700076374937	0.404801488204371	1.49436640693119	0.223343799821274	0.18862508506697	0.473924124718779	0.470467613858153	0.389416277287335	0.17459154707876	0.413373367821587	0.412911145910656	0.322852286300089	0.353670631827679
KIAA1191	1.35404140364317	0.382602459662856	1.29435946249554	1.1019034012616	1.29414564861198	0.40821008088966	0.161286105736405	0.457738335381031	1.30798561136198	0.164952119375437	0.298295272697996	0.654047545915493	0.728479803547398	0.685446404441682	0.314870308050812	0.252282448787101	0.997816493194338	0.153995879070691	1.07106903948849
NOP16	2.59783396027677	0.598643663855514	4.82384930404566	3.415894096633	0.260962032452546	0.383949620446237	0.289586829222384	0.543158984025896	1.01357269552964	0.316580650935174	0.371805549001831	0.710547087978219	1.25028449105422	0.832017853658429	0.397476946753434	0.488513125717494	0.573631645594106	0.0850086048734608	0.538233660163022
HIGD2A	4.54585349580014	3.13654408144413	6.53825027176649	5.83624283043495	2.58784162116374	4.25008615911703	2.53799662177527	3.663194646106	6.77511056498912	3.96604471744366	2.17591700888712	4.17801606463567	3.4343820139513	3.29289405331868	2.54206719116526	1.79742931888468	6.17993569219791	1.99559294659554	5.34623786455833
CLTB	8.7349916983516	2.3181782352794	7.94024308323606	6.51667464845974	8.21250456669699	3.51129316365924	1.58196461368586	4.36637322728825	5.302456059412	2.16845009121964	1.15859014054452	3.40319299845634	3.56446251628349	3.88593237877028	0.99539981710198	1.05929536139395	4.2876624407752	1.56400317937127	5.43703524139148
FAF2	0.658919497104205	0.257415845114596	0.920219111446401	0.605897272439681	0.37505255085031	0.508628560862754	0.127962560731962	0.541150987688837	0.702668936472224	0.192639335781763	0.31812064600445	0.734779513333842	0.564543273614751	0.658306627349049	0.169507642729042	0.242500878389981	1.40793542423723	0.159587529944751	0.604076639232023
RNF44	0.42252789446149	0.307009979102253	0.511792125569602	0.509121822741989	0.199360912057883	0.362462837692312	0.179182244895511	0.179000565607552	0.550157870695905	0.246276841955268	0.161129287640324	0.358992413380176	0.351975762852019	0.375606603854458	0.311344389347156	0.317058629900997	0.400920239623687	0.148011569916049	0.173604078434026
TSPAN17	0.733621112524595	0.274041894792396	0.896571253866897	0.668993225246844	0.377185893943682	0.233148666823873	0.260786462491676	0.259313439472228	0.637793179819315	0.0677454570106888	0.225827865555115	0.539226834034824	0.45335503544125	0.546020504680784	0.100910144284357	0.0772369929236484	0.805671660396556	0.16260898667087	0.295503994971346
UIMC1	0.331148838264453	0.20966769619907	0.526810948762645	0.45690240289017	0.0767193647824131	0.213975482959027	0.246414316127987	0.157373213829388	0.349467699748712	0.215620650465583	0.265818090732006	0.128465766524043	0.414954409173366	0.383877087565166	0.325491913096419	0.200650062149579	0.194832788938988	0.151335645433008	0.508571983569099
NSD1	0.937557700352373	0.652328251263435	1.14558803918014	0.867668127601624	0.461942313748386	0.756883839224566	0.489448366148803	0.439545578548732	1.28911304416227	0.523728907487972	0.594138099710851	0.598211735375925	0.708277873811609	0.646557798815424	0.526777106960657	0.621440941489606	1.08219367429473	0.627933082651183	0.924058266674071
PRELID1	6.19603959170968	2.6002857250181	7.55245360397937	5.64224342682921	4.72707871741253	5.59610335671728	2.15651651282074	3.06256005393597	4.8957803093769	4.22453064692445	2.35277598184978	5.16886337143396	4.02474084853228	3.66141807438007	1.9317956668476	1.47810719728478	4.83657929305657	2.44060494336187	4.20162118010305
LMAN2	5.29331444191968	1.83211359569506	6.25183274893752	4.35712081346539	2.95897731509556	3.06034708065472	1.69459165952292	3.10726027463123	3.93035369966912	1.64004742757005	1.56751119387004	3.05381988004227	2.83483142192177	2.69324474448852	1.0246520021201	0.940233414069216	4.65993805258129	1.72838041096927	2.64303140318926
RGS14	2.93914156806455	1.24283522078985	3.09925531255148	1.89282358560233	0.572101548190761	0.753766977906603	0.829665272518502	0.340286648025757	0.84227935578339	0.215713484251409	0.527148515116039	0.328815937922396	0.484843796275316	0.357692178556203	0.398256353745253	0.436035092978621	0.303256891374691	0.321486881623745	0.0615979975221703
F12	2.1423263239393	0.40038888513321	3.95351652675721	2.07158280415701	0.185954489564002	0.0427898701013178	0.03625419037658	0.13546946901842	0.598105764269279	0.0245122058370547	0.0512604680987658	0.107110134923142	0.231027568954015	0.175666834792027	0.0206095355960115	0.0411148255259241	0	0.0756620694529563	0
GRK6	0.567433318081708	0.539359573822439	1.37771880241446	0.758584997574727	0.0837034512940643	0.265448591074375	0.398847182116954	0.129144802724928	0.560712144655674	0.299954738008348	0.667358056680505	0.364822765350602	0.182776756217794	0.20461739379864	0.757531191548739	0.729073807652143	0.19495894410636	0.310071885681918	0.309466892251165
PRR7	0.470889762647576	0.399601275343239	0.911337980725549	0.700765019338795	0.0588943330345529	0.062311438609951	0.409032431487297	0.0349251720735997	0.511401005594911	0.160060317852932	0.723920702224607	0.187232896049402	0.417835200140388	0.806339474065314	0.397555673353617	0.520172971604813	0.53339675598802	0.594450962747676	0.0543560634880988
DBN1	0.434427256495664	0.0826807376468249	0.272240162136022	0.299141390365379	0.074354995796763	0.0562684780714568	0.0373328025912112	1.62610933330116	0.96928238044792	0	0.181517919332317	1.87730816786251	0.96301654135969	1.01228846565869	0.0135487092153271	0	0.283703424853131	0.0711520632805393	0.860095492565328
PDLIM7	0.701917346592034	0.209280229940565	1.09665836556442	0.772950028096556	0.126214402381044	0.849369242586487	0.071609780672059	1.32088593461151	0.517292516088974	0.416025233062079	0.0987499067685574	1.62390376565008	1.47892826754015	2.47163524215263	0.0871581330068321	0.0588765063519001	0.189367901500151	0.268152397422004	5.78693211162567
DDX41	1.10796731513779	0.287837889320709	1.58745258111543	0.918854702581819	0.392459863988058	0.718979760984096	0.24864980129827	0.42334470165349	0.85942666474871	0.51668182941377	0.215005985349122	0.902049656482659	0.778425958278432	0.758176018634464	0.286770044333218	0.308317111775946	0.438099093919067	0.161502728102209	1.24396392893315
TMED9	4.63509266620642	1.67625178136641	5.0922419005811	4.1508848991391	2.95241002198174	3.52219554415918	1.51758695430933	4.48062432253004	4.62058325264171	2.45235027044876	1.47063391772029	3.92609691489961	3.88002487395301	3.7667878121968	0.954361026062679	1.22719892944719	6.35248718029863	2.29776883872424	4.71672204757339
B4GALT7	0.676828788529226	0.156507131967785	0.884216589575513	0.813463118186145	0.1069453546586	0.438127109633712	0.130295631578185	0.509524046479543	0.735917102501224	0.192326994766659	0.178246235382121	0.532699584093531	0.374243886188203	0.534697825369366	0.243544108789314	0.20932658125149	1.14149323284495	0.0888523132529043	0.941994973168879
N4BP3	1.13648303193499	0.142433693956861	0.675216908663653	0.287005541998274	1.98431327749871	0.0222033643383689	0.0252441783013647	0.0364680015335182	0.277503111160146	0	0.135571342247703	0.633480457577569	0.113899829168996	0.285042953343263	0.272199475580986	0.199561129128586	0.215048552758161	0	0.0529230558438151
RMND5B	1.79096334798734	0.319886969797555	1.31497963796	0.643499088303963	3.429886189276	0.150860784413261	0.115513146029631	0.5777513457486	0.733632677997207	0.174946157090593	0.0945010634512152	0.560973041394872	0.368851053150341	0.590884308545461	0.171723538089385	0.181827423110982	1.02806658813032	0.475880659621985	1.57663326994397
NHP2	6.18367151462163	1.70590835078094	7.48588305099895	5.89394201909004	3.65932596707675	2.96789332574237	1.19441677433023	2.59425648159985	4.17908072656582	1.56648778164657	1.26108819261794	3.36681860597011	3.62589167947934	2.75644354397854	1.50053469175696	1.56628933464315	3.9769510616118	1.49414419390859	3.90723269908649
HNRNPAB	3.27269404100248	1.06749728683128	6.04093994625246	3.5081888185138	0.618664007160292	1.80544912829898	0.723081676587978	0.966760451017186	2.62748257172064	0.898833904319168	1.2610032157445	2.02599079470828	2.15556082564622	1.67558709527632	0.719893847056916	0.667956282262663	1.69887021923996	0.733548043980206	2.53250952830781
PHYKPL	0.606877899603988	0.616621651381819	0.514672512975066	0.639676991804731	0.257492598253228	0.857106565718339	0.337808246308389	1.02455318202849	0.919598788210452	0.323146158820358	1.14440291650303	1.45401080098898	1.00845018764681	0.827146166374459	0.425012919845811	0.631514370180388	0.777513744847991	0.0724767164930645	1.14429000971743
CLK4	0.38664618324106	0.43605063415644	0.444861669482548	0.561949821031106	0.280630767149967	0.448741945599405	0.313912723893379	0.505721248818966	0.931432537627749	0.357321065164183	0.631551773345262	0.386238341812902	0.525245700118155	0.633617203635545	0.443686818734047	0.549168785808273	0.55270230429451	0.315590134956219	0.727787085037067
RUFY1	0.720264651385437	0.16941411167164	0.81187438575853	0.60886607219319	0.748231151727206	0.641274703138212	0.131186211359061	0.406954365020998	0.83482697791858	0.473581792090441	0.0407338030046853	0.994278493708007	0.44197675121163	0.550250483921949	0.21465350596707	0.278052562778031	0.500140925238593	0.33669068990766	0.69489555108736
HNRNPH1	2.64276761277863	1.42467983877437	3.76068696269588	2.84692734376075	1.0323942037538	1.65390180079606	1.34223063926132	1.22859819077326	2.958095137799	0.995102400928711	2.05899219491434	2.08481490822286	2.55501018878561	2.2297673787612	1.64418701541916	1.37440050501793	3.28405195792668	1.03313737283754	3.37185112188534
