gene	acinar	alpha	beta	delta	ductal	mesenchymal
SYT14	0.0258253735730565	1.07468789507486	1.21707491172948	0.773823479175525	0	0
SYT16	0	0.198181867288306	2.74548135280549	0.807587538788823	0.00183671145276276	0
SYT17	0.0208413810387344	1.18434424638664	1.09161461798986	0.921613535974192	0.106888412705175	0
SYT4	0.0198142897437474	5.49573627482591	5.74810581353777	3.82996242211403	0.00365705617084043	0
SYT5	0	2.25993495913221	2.42285111497119	2.01040231055946	0.0124303413934102	0
SYT7	0.073048034946523	4.37780745165933	4.15074050645368	2.7808907574535	0.037108468177307	0.13341550327683
SYTL1	2.79268745646137	1.25318226506695	1.23816510042727	1.13931628565878	0.181851252834406	0.0365916160468017
SYTL4	0.235408797938955	0.315944178685717	0.031925572377194	0.157594892408734	0.739058188330159	1.61556010260048
SYVN1	4.38982934811734	3.48916350139141	5.04634721891066	2.94514354551885	3.46673393739627	1.58898787885766
SZT2	1.15086004801158	1.95132786135165	1.59862032663288	1.41904700831506	1.61643595897762	1.02271414257419
TAB1	0.210627651541165	0.429122434696718	0.315312770568137	0.618339092876384	0.60905419065277	0
TAB2	1.95171230974547	2.319900942286	1.4406120828185	1.0205472215458	2.05852756235694	1.5494546505802
TAB3	0.686813147518301	0.688107191118836	1.12039053410995	0.85506486992215	1.13907145865798	0.424363270448302
TACC1	2.15797529153504	4.13100058017959	3.50580140444237	2.07065734225064	6.13239754238105	4.78543605959791
TACC2	1.78851398604183	2.08112669991588	2.32986677903733	1.98389007802112	0.876244385173898	0.702769104363007
TACO1	0.727762196895959	0.834714529546268	0.928828641273882	0.669693024747944	1.50213422634109	0.386559088415336
TACSTD2	7.81143382066434	0.160177466833999	0.0728310543796865	0.0534624736506849	11.3773639921676	0.451681209762793
TADA1	1.46906948300953	1.88438742003493	1.70233750358152	1.21084287282034	2.05475666192297	0.744861957716834
TADA2A	0.357513739588874	0.54532629383426	0.329117683869308	0.504837836984489	0.423965884116676	0.226968908061782
TADA2B	1.46098006438572	0.789615730560231	0.732990904975662	0.453375018667819	0.524641266917583	0.176988503944414
TADA3	0.694188249494119	2.19705631027555	1.91271510374574	1.79931443563359	2.74051155196725	1.53281579695116
TAF1	0.703593632381401	0.895029435648489	0.696479040420982	0.900013058739423	0.614613485653595	0.792959224246327
TAF10	2.25120017950761	2.02191428726877	1.69499250123397	1.35974560089555	2.05752684151575	1.03489061186177
TAF11	2.00716043615838	2.16400646315249	1.77028574989441	2.38078763987604	2.77307303706458	1.16263397073822
TAF12	1.45382014883316	0.848455686298489	0.970553805335789	0.815543511841459	1.33803768205558	0.965332030655201
TAF13	0.45511047363874	0.416056193413759	0.60813090477069	0.148545524352884	0.685010914983091	0.677014304841914
TAF15	0.697837351119276	0.666044763050999	0.718345301752467	0.718581288015172	0.706508115626438	0.207351253958787
TAF1A	0.1597622217281	0.418492341348746	0.551616349467151	1.00601260775115	0.376321271570539	0.172532071875776
TAF1B	0.753117661982204	0.839903732190317	0.624810772939522	0.989433351275099	1.35183309069139	0.857740226487528
TAF1C	0.712983115942779	0.954277970735392	0.801914346661511	0.514205684930741	1.27254117382622	0.97475531180549
TAF1D	3.93370028490061	1.88786619154187	1.45197193742621	1.07170519366722	2.42751399344706	2.43283855369826
TAF2	1.09408221145414	2.03417516049727	1.29512925339555	1.15748623825004	1.48215198869097	1.22004341271525
TAF3	1.00488657172901	0.9970501381341	0.885544883325428	0.477492392991838	1.08749981419179	0.910544221811081
TAF4	0.411499233074673	0.213305650529031	0.25665074587555	0.0950623253298355	0.271335920646942	0.298971494413358
TAF4B	1.14984933787524	0.0550350078522282	0.0177022291841792	0	0.278890698033853	0.66369331222057
TAF5L	0.622030567545202	0.411615750978331	0.202791584026638	0.276075062733714	0.603079262691692	0.961200452504558
TAF6	0.389874855178003	1.31778356617064	1.03963092045667	1.21257741457258	2.04799791694021	1.44110243506762
TAF6L	0.19115101703721	0.544925713969004	0.546748620064033	0.724461940868798	0.482476046331404	0.151859370986951
TAF7	4.41006788209974	5.76239148409561	6.02171058578591	5.06898617318799	6.22735025343744	4.56959902070814
TAF8	0.463956823231429	0.543037012415125	0.638980328998283	0.295226365972886	0.696904047992692	0.303511459251342
TAF9	4.63334162140104	4.48972529136729	4.88230339424499	3.51276352903142	5.35307021269782	4.75355643882533
TAF9B	1.87339565956606	2.51237985343458	2.87153694473683	2.63850080482883	2.14373126966994	1.24363531176005
TAGLN	0.599979040767018	0.289686497573222	0.120873847103138	0	0.386550409632284	4.55654453494692
TAGLN2	6.09558368800217	6.61819723469667	5.723825129876	4.18469395244601	8.82175799058632	7.06690874303469
TAGLN3	0.00899683556407373	1.33052714554739	3.10765628554825	1.88981247903071	0.0304922639994227	0
TALDO1	4.04595773651767	3.90828783727127	3.4769675419217	4.12130709850081	4.96828959421741	2.26042609454049
TAMM41	0.367801891847279	0.55973082776217	0.536303821391355	0.441902267349722	0.945795809082661	0
TANC1	1.52360845636292	0.12479824008583	0.140478836937044	0.638571891053705	3.01098547607372	0.612709585984467
TANC2	0.650097384846329	2.42581616201778	3.12900884257543	3.44838310883092	1.25566486253088	0.167371549851824
TANK	2.34559798741982	1.81467686882591	1.96588222806549	2.22228594523858	4.94541171224135	3.65469572196558
TAOK1	1.02827917200307	3.12025278891906	2.4497124995083	1.8564442956775	1.71494815875232	0.6041951053579
TAOK2	0.271071365727907	0.783453908721444	0.340315760780532	0.827579954223341	0.591133889876976	0
TAOK3	1.09612458688505	1.457589396672	1.40493860778827	1.36740628223976	2.06273736903711	1.65186975255808
TAP1	0.879835461644918	0.72527023777671	0.337981949445882	0.5583432143037	2.5279523219885	0.882486591099701
TAP2	0.49509660100095	0.261417042727976	0.119555313876484	0.132713618030037	0.984415454079741	0.37364352926951
TAPBP	4.44101969768284	5.21409082737166	3.92465975236393	3.36974595449387	8.02763107094054	3.88418159961985
TAPBPL	0.317832519703288	1.46294883958778	0.668731137928301	1.18523549970534	1.77622503771357	0.448139010019503
TAPT1	0.754244313551637	1.19792239210229	1.12822178087604	0.942031013563849	1.03376725486186	0.365695225158318
TARBP1	0.835529419293007	1.15156525671492	0.606508613040958	0.376762935926116	0.437868282566971	0
TARBP2	0.673361966171713	0.758445287037814	0.71307139783274	0.444401371958522	0.968996682637446	0.147168346598595
TARDBP	2.78838452253415	3.34683219963131	3.4419394609872	3.05520244890146	4.82212858187734	2.63377279694283
TARS	3.19953325879247	2.91777481510573	3.43707046499832	1.784361676076	3.63816449731722	4.18815048899214
TARS2	0.411229628642453	0.785486205383407	0.774004040986077	0.461762476906049	0.950420646343094	0.274998776933687
TARSL2	1.11540809372622	1.0214403271365	1.63404626151807	0.682812473205944	0.421722723994737	0.448031741781681
TASP1	0.998599259960824	1.49556800345981	1.98429545866314	1.43865394670702	1.87634320697815	0.410147358683137
TATDN1	2.73741229484845	1.53517347594181	2.16831528022144	1.46812358123915	1.65078737119077	0.610877844100296
TATDN2	0.771193520728696	0.746725722434059	0.564649602638813	0.465329720847277	0.369471200418903	0.365989087603934
TATDN3	0.792152491795943	1.75531259927446	2.01384290346551	2.31074217545935	0.909396260446009	0.352531194932291
TAX1BP1	6.11069793883111	5.60133326539226	6.71126461684689	5.28283254104014	6.65208170992486	3.93363134565446
TAX1BP3	1.02852084431031	0.735651458632984	0.517556694409028	0.27447957449267	4.25599481756727	1.38658423846211
TAZ	0.469291511907032	0.507253082222402	0.482145305208367	0.105858678807636	0.583100189666038	0.158931356377059
TBC1D1	1.62365956802039	0.685011257378247	0.794477834992648	0.867824999280817	1.27653716801473	0.972007121795187
TBC1D10A	0.412256885311996	0.550559870276588	0.829864169328106	0.190485842611354	2.31618891942839	1.9502989661217
TBC1D10B	0.469031257567151	0.833346671455112	0.352884052210096	0.354618731342828	0.782393667704218	0.4734453074606
TBC1D12	1.16327206065763	0.468179381957395	0.355696206105398	0.219444516599227	0.680284216544405	0.470113447639195
TBC1D13	0.698116707851232	0.736081247340987	0.553524855445597	0.854295093019094	0.821531233309804	0.372296513003963
TBC1D14	0.511904488172041	0.743140718797914	0.744382811500155	0.787325090486946	1.35204014360015	0.444919028976544
TBC1D15	3.90985836048966	2.21335965246018	2.59404163828824	2.43724676008517	2.98541072558667	2.15072062580957
TBC1D16	0.514410610440237	0.107767067013146	0.105330953730456	0	0.822153777011885	0.918001228735153
TBC1D17	0.656538366059614	1.21900069086392	1.14921366743636	1.35728453676599	1.25586974068502	0.719175322481545
TBC1D19	0.462292229796663	1.4243777088957	1.51965604932945	1.49055892372507	1.00266508865195	0
TBC1D20	1.23026770560023	1.54545650647141	1.25890851189589	1.2929406996751	1.21404834390593	0.771650960133656
TBC1D22A	0.726400851128595	0.824202505691737	2.57974261786617	0.953004214429701	1.12905671336015	0.241565019702282
TBC1D22B	0.914798163509739	1.21407068575871	0.406283279223556	0.60053135512192	2.1553903709006	0.194733128673453
TBC1D23	2.77834952524527	1.64942438599239	2.13431090013609	1.87894100795257	3.13772715343699	2.67652775898149
TBC1D24	0.385334676789402	0.305961263473824	1.23817345105149	0.979392187190289	0.686194132388206	0.213933007061749
TBC1D25	0.209514582325623	0.886686685412966	0.671817410882052	0.855580235559637	0.777352049839037	0.278852945188604
TBC1D2B	1.19334842834928	0.74451288718174	0.586098191249655	0.324512143953491	0.906144794457622	1.62083848049939
TBC1D30	1.46154293401452	1.21598487019954	0.49697329172784	0.0660368275766619	0.260178455982995	0
TBC1D3P1-DHX40P1	0.0992396708780406	0.123512797041025	0.338429078684017	0.343756787898511	0.18477754490965	0
TBC1D4	0.592541815313855	0.776782612402142	1.99200613855925	1.42244396642867	2.16034907708306	1.06084963041349
TBC1D5	1.03535357242325	1.48954318073866	1.65581021334377	1.90656340635141	2.62631137164038	0.929197948962221
TBC1D7	0.666993712181056	0.74014716013998	0.416429708145659	1.05910095743901	1.18122872783065	0.327333320927226
TBC1D8	2.93379227865116	2.38269449230381	2.14710343611775	2.11427646947773	4.34550182053326	0.815758426628952
TBC1D8B	0.377733535411627	0.583661403704442	0.871690984473482	0.303740162981036	0.443021984861018	0.271741883043053
TBC1D9	1.30539696627148	2.97470877502029	2.1656465823425	1.57057374838657	1.94758596129683	0.30168509517859
TBC1D9B	1.55012209856421	3.06210799089197	2.37173485405614	2.3596419091764	3.61019155151438	0.88593487425927
TBCA	2.84187673942381	4.9290658820623	4.49518592815118	4.75586749791502	3.77863190516549	2.73516023678168
TBCB	1.14702623638417	4.73696427833409	4.93098839226202	3.37229550101086	4.65327809986484	2.05878472406546
TBCC	1.70956291590711	2.66063514944629	3.18673909070335	3.04648747707709	2.28104795951509	1.53513228970106
TBCCD1	0.666871806345951	0.482345470194568	0.460817687945388	0.157052227892906	1.3199868492731	0.314037531360705
TBCD	1.04134114029182	0.988793833047834	1.13724935322932	0.288137308511195	1.47517815724837	0.666683644080572
TBCEL	0.301886603052147	0.470885280060915	0.687859205635307	0.711300420908632	0.332139908370738	0.0318475268375776
TBCK	0.981969645685674	1.40634120094781	1.49798077066718	1.29613676589469	1.47123622746663	1.0289735146908
TBK1	2.23061218598058	2.8990814251138	2.28175223774339	2.37602963713259	4.56575327219609	1.01581423639506
TBL1X	0.738136616375073	2.08549554618002	1.25555905431713	1.5427781927896	0.610774924717236	0
TBL1XR1	3.1103455174021	3.24275402244558	3.65136716703705	4.26547668572093	4.7466277584399	2.26414545071374
TBL2	1.34373934101624	0.888579849997435	1.11701663151559	0.429859683705065	1.33969319477395	1.05925182555311
TBL3	0.873931455340924	1.01809575493604	0.9816297486869	1.08676638849231	1.31430093144907	0.709534876872749
TBP	0.779180682752643	1.19165709590741	1.24541474311179	0.90452723773393	1.15085730967553	0.94865719971324
TBPL1	0.878008779077278	1.35140051765896	2.21896240558417	1.26415164821155	1.46237035334975	1.362112344195
TBRG1	3.03698602771572	3.64780864267483	3.68378917644128	3.32188621136173	3.92369371455558	2.40209172837726
TBRG4	0.698107033836144	0.934698716850847	0.72706077529855	1.4290894505233	2.04532913257674	0.263619202171043
TC2N	6.59974436623096	0.144723645555496	0.306277903646183	0.596679821126422	4.01150343869123	1.05932881742645
TCEA1	3.58892602093821	4.58534895984879	4.03125855021716	4.02902261056555	4.15247936844603	2.08935579178037
TCEA2	0.243079845228277	0.973783525935795	0.858839841726288	0.815039699380472	0.444127824927849	0.731827333048954
TCEA3	4.209903407567	0.490235042886442	0.641029190635136	0.254135065944745	2.85231035527513	0.336789023416655
TCEAL1	0.874256056154456	2.87466721751637	2.53736582205073	2.53557425587887	1.34901243437016	1.43883451186178
TCEAL2	0.163106727989949	2.96112752937741	2.6949414426389	3.28696935218992	0.0344411922620199	0
TCEAL3	1.27516236439804	3.40570065332819	3.09674923339583	2.7283404998798	1.82909446954714	1.12435627511284
TCEAL4	2.2385755557431	3.94402362120542	4.18693017238363	4.94765435069974	4.14619376314224	3.37763538920611
TCEAL5	0.0218644702638172	1.23572079539253	0.806528581277303	1.618049645825	0.00928048462763348	0
TCEAL6	0.0210091903603957	0.344349929510136	0.492557954693152	1.28039206512508	0.0163820233847953	0.0311333616944567
TCEAL8	2.43629656076434	3.60497546048417	4.11545887443343	2.76192241543504	2.79188994248004	1.76293507122398
TCEANC2	0.153249354759873	0.273407777727371	0.322746211807653	0.352364880909552	0.36228196912292	0
TCERG1	4.11251453600908	4.22943772949	3.58832643339577	3.05154835908612	3.834260550322	4.45104107161659
TCERG1L	0.0117894463796515	0.389193374099645	0.906500166867513	0.091975239710789	0.0292824860801258	0.155524562796133
TCF12	1.44288785838135	1.6884167090658	0.908035759162711	1.83074922430821	3.17632588247338	1.13047672030841
TCF20	0.716329012599572	1.14385172574539	0.710460512288868	0.492786713542626	0.415797031072129	0
TCF25	3.11570834412986	4.28573904190925	3.55211034155117	3.81914664874946	3.64484630061509	3.06275044537018
TCF3	0.654837629885127	0.509268583618718	0.332366832723052	0.64215927759388	1.12374857153566	0.363187446166948
TCF4	0.420760696870314	1.06183568231848	1.22551613444021	2.11074111019986	0.202635033766212	3.87592667094866
TCF7	1.02712633955514	0.169113907240243	0.102713384142995	0.260838468207767	0.293043599456913	0.253004863254634
TCF7L2	1.59458425821634	1.42606857514613	1.48541747949439	1.30703875187735	3.04925015981174	3.3113601131589
TCHP	0.741498633868004	0.48992338786032	0.269868114659982	0.147757698239099	0.680034956854581	0.0318475268375776
TCIRG1	3.14497441964007	0.308761354548257	0.43369562052253	0.171961425697486	1.87831703245318	0.864966209776806
TCN2	0.569898620364295	1.35955096149539	0.343388780088644	0.851671591233309	0.355210351905875	0
TCOF1	0.775655719286597	0.933455550021804	0.653862915381802	0.373094118599693	1.19429196270224	0.902627013244349
TCP1	4.75908484703608	4.91364131634175	5.24567774567759	4.36415182563443	7.04336443094094	6.55991919791612
TCP11L1	0.772156963942876	0.481838733834945	0.537057797537591	0.401271738536364	0.61287338041274	0.680417847834996
TCTA	0.520209578507257	3.05817071730853	2.7154360920281	1.35829540629405	1.68760199394654	0.903333524682748
TCTEX1D2	0.209840814067026	1.57675203093841	1.45160928436959	2.09092220430341	1.40798892450117	0.530825979115456
TCTN1	0.685302400555202	3.24638163739581	2.21310661436867	3.3120699042532	2.40162426542064	0.596163541907608
TCTN2	0.112914581239194	0.583838982182534	0.749023781090343	0.768706995575637	0.708079712502399	0.0786195790165142
TCTN3	1.61817062054953	1.97791063951618	1.9809621115153	1.29045784667631	3.16159033821725	1.78391783494915
TDG	1.85491073891566	2.43903344680129	2.47959862427434	2.00391823614316	2.36746867471572	2.31205768514252
TDP1	0.418650395828432	0.400205545207392	0.29739490561331	0.432542219365995	0.731065957994844	0.2487996553004
TDP2	0.642993454018652	1.62780126956684	1.59908479990574	1.74026731495589	1.25505518761978	0.226539125290763
TDRD3	1.00733800627705	0.672139190416248	0.768393314529978	0.741235369907985	0.77529511819443	0.244734752117351
TDRD7	0.521025519328872	0.601494745717522	0.292166635781563	0.390898912097225	0.913310102312665	0.163155852160737
TDRD9	0.0358154144273989	1.69645582777504	3.02328172031976	1.60865142589746	0.0303881979483831	0
TDRKH	0.357853455786553	0.653028020627617	0.534338366629012	0.543132311992595	0.352248638776994	0.163400771684004
TEAD1	1.19835821625207	2.96173270266567	2.32906723567097	2.73016961371994	1.88041392075066	0.915316371809279
TEAD2	0.532771307684497	0	0	0	0.95907486784238	0.181273624493912
TEAD4	1.25331578705971	0.219935495972621	0.0430462352643602	0.0170564702840685	1.03196978401147	0.598245176062549
TEC	0.172558202238794	0.104162343503926	0.62140665549313	0.142687949496999	0.39410960669488	0
TECPR1	0.268968795832712	0.45789765275967	0.810290833742355	0.619670719344011	0.203927016659687	0.184077493846346
TECPR2	0.308136613964878	0.616147248216166	0.606864529354001	0.468249238284325	0.788801171132133	0.495921063532135
TECR	3.27642336798991	5.991222272204	5.53360274390123	4.49369642096116	5.2824979643313	2.30554263392913
TEF	0.376420885867318	0.65261349023601	0.77182621475728	0.578554873022403	0.886279822091119	0.332985449710229
TEFM	0.788062473513107	0.813068396875065	1.02169997840977	1.065903564675	0.839106995530215	0.158458017856943
TEKT4P2	0.867450783137934	0.693160162611039	0.824852282655916	0.846617180027571	0.623048253235152	0.620477451935831
TELO2	0.162320998860615	0.247091752111596	0.321310850443346	0.190916671392337	0.910275228356081	0.271511205256916
TEP1	0.47691359800506	0.572931245803505	0.489417475084086	0.255602278697179	0.83325981123317	0.106707055896524
TERF1	1.24547874199413	1.83690608934055	1.51412084164283	1.6712928279926	1.40261488706149	0.715847085303565
TERF2	0.615130170316807	0.709895897752743	0.517218170631571	0.837721500499509	0.650876475947753	0.802304642691444
TERF2IP	2.12160929201762	5.63560772401273	5.7878707663624	5.0226424992292	3.18764979522524	3.12032938171513
TES	3.85725365379742	2.73358486580595	1.57255812635557	0.605843274989088	5.56874571094471	0.379683639215477
TESC	2.3045952078775	1.4714562701823	1.98576801277524	1.09731825654547	4.9096811442945	1.39425196285745
TESK1	0.600177599944193	1.29076302329642	1.38054632881392	1.29312956960649	0.878256931743317	0.977155418206322
TET2	1.19856768730679	2.90676318638474	2.08088081030271	2.19388050483521	1.69183036467176	0.494173173960963
TET3	0.71189233993812	0.331255570906478	0.326941444294451	0.240349588721488	0.966153388178066	1.20173147416757
TEX10	0.878098679984005	1.10757527778673	0.732806785336692	1.18902464617999	1.74907632929492	2.77893743524566
TEX11	2.15084453718636	0.00663282603159522	0	0	0.00252946562168719	0
TEX2	1.26565159231693	1.02758427418239	0.567195311877392	0.844664133562351	0.929073523075775	0.764395173145683
TEX261	1.79281391230189	1.66614419552325	1.12566168400185	1.59884327333625	2.02283070897598	0.887582659296591
TEX264	1.03821075724566	1.49442450747165	1.30825373750459	1.41214562729878	2.98253423032679	1.18446736484648
TEX30	0.762877542387441	1.80536155134496	1.45515689794221	1.28390886320706	1.2706728389751	1.29632827147249
TEX9	0.216351540966149	0.485092297451261	1.03609685750165	0.576196427336661	1.2675709636371	0.168456219225139
TFAM	1.70065117885453	1.22806057116579	1.48714993870283	1.29262643499836	2.54101647720903	2.86008025131371
TFB1M	0.578989580467699	0.614718218978309	0.618779843511464	0.468675711058536	0.972651631676224	0
TFB2M	1.50869210959759	1.19340139455614	1.71479782746683	0.953322281759595	1.69269131249148	1.03054547473789
TFCP2	0.416689811962211	0.922870820534898	0.55445207953144	0.819543239640405	0.768703442496536	0
TFCP2L1	0.90757868805271	0.0659422770250088	2.40232111533849	0.698290690922669	0.540035150511194	0
TFDP1	1.15968202188453	2.25537175421973	2.47124439749673	1.53781313638536	1.76973605181311	2.2436958738996
TFDP2	1.60023546521708	0.924006650668647	1.09512849573654	0.731736182103784	2.02366786388846	1.37148773843512
TFE3	0.550555606405175	1.69980414559244	0.956386637075109	0.711603864868755	2.43830917282224	2.24587756486063
TFEB	0.0908564366218281	0.38421823939684	1.69252951856658	0.672228720149389	0.399772465317745	0.511589540484933
TFF3	0.284493658581773	2.34117228917528	2.83763324584041	0.795743773511439	0.0205344245385288	0
TFG	4.26523166024167	4.11959309242608	5.20642296048205	3.31487891656366	6.23997690302216	3.87610921187151
TFIP11	1.41885225837644	1.09678105203659	1.25721334969849	0.921162171920112	2.01245984813586	1.17958513307126
TFPI	2.75057743662333	0.525569797477213	0.816058617985252	3.55059678745841	4.62784133869174	8.19581266870213
TFPI2	0.490290329511516	0.0503044520159553	0	0.0221410100293644	8.05848779089506	3.70517118606306
TFPT	0.186582299229174	0.510559076881993	0.560547364982452	0.636325250301116	0.44347561207546	0.612957143682405
TFRC	2.77755585013187	2.53519140822419	2.75233534084041	2.04261125506348	4.80042706464646	2.69365799570614
TGDS	0.935508772293063	0.949552572152099	1.49234395684374	0.747674331985898	1.05972318379439	0.575945073411542
TGFA	0.639741303132859	0.0720907478473887	0	0	5.59416345099664	0.133047890556816
TGFB2	0.108978316967629	0.00936874373514957	0	0	2.42583592895218	1.84798309163689
TGFBR1	1.00101827926777	0.491920740747203	0.783624065268888	0.648466939948261	1.1527103382703	1.44605572293137
TGFBR2	1.35568786924845	0.602799890892585	0.124728613159209	0.0134048749677826	2.49344780437866	3.71339280228394
TGFBR3	1.93211986429494	0.0742423395675448	3.45271425401717	1.05410732923076	0.752532339547027	4.21290165219506
TGFBRAP1	0.634868457676109	0.668337769664693	0.349824639312736	0.381935132837105	0.544212099740745	0.606417567336082
TGIF1	4.94174427238964	0.024033519122579	0.0533412621994669	0.137752442984196	5.13657956189284	3.04673705549509
TGIF2	0.744556105536305	0.43451386939028	0.163350981100978	0.227341682485604	1.86672575258656	1.12750253222413
TGM2	0.646097504300787	0.912641852406205	0.223410071197393	0.191897095800641	3.333829406237	3.07552692085648
TGOLN2	4.34687635337521	6.79052526511748	5.76351004915682	4.83844941043218	6.94030720583138	2.1478582752329
TGS1	1.66780326504834	1.26245555432405	1.10934162327261	1.46448152993562	1.38525567971566	1.11498919572516
THADA	1.02946509830401	1.05766704107056	1.44357499972642	1.33860975151672	1.07442052763044	0.278896885724326
THAP1	0.576647089707526	0.53655399508882	0.507489713451659	0.746131383280568	0.927029247151966	0.105868346132676
THAP11	0.553677266605679	0.921174966888648	1.37603406924851	0.558916671992535	0.659795321650347	0.196492026066928
THAP2	0.576235960441847	0.905354590181459	0.543082967032822	0.817809908567775	0.718749104473675	1.78958582373036
THAP3	0.281613896776117	0.896556815213116	0.621880841958551	0.755693217412874	0.824746681732517	0.939539481623104
THAP4	1.07936762809205	1.75259723047239	1.70737859202084	1.09991953625428	2.22280188503228	1.70892164216911
THAP5	0.949511270418283	1.58685772077323	2.07508369424839	2.80961737932998	1.39247092838852	0.656809641174457
THAP6	0.492054330594175	0.734607662475093	0.804239719023648	0.527670980234143	0.792625516634341	0
THAP7	0.641724956755439	1.24421994931328	1.72636550055252	0.991317546045814	1.14443339713164	0.45132716604425
THAP7-AS1	0.0377443954438936	0.403466372522726	0.548235096756137	0.570038186285257	0.267372011917263	0.30859625754153
THAP8	0.168606554281523	0.302577189227686	0.222850484434839	0.38581341919472	0.163970329251689	0
THAP9	0.19998475310178	0.45423839729493	0.276554150803783	0.324164496260172	0.500032437195709	0
THBD	0	0.0167471696920172	1.15155601744324	0.40991121439093	0.10958224992455	1.68269566028389
THBS1	1.26976443376383	0.124971665317352	0.0255317364724034	0.31040322893983	4.0611957134871	12.6717251855101
THBS3	0.358623696465945	0.458570945734378	0.397515811238872	0.607114577079484	0.363832942207821	0.193118217436527
THEM4	1.37516588392787	1.50360048884407	1.48288884959556	1.82475917402547	1.61176771583712	1.30279270285708
THG1L	0.990920880393672	0.553766373094483	0.367689594276846	0.538739772733871	0.947637040504124	0.568299336862492
THNSL1	0.222871267171786	0.450770471234708	0.58482423909798	0.666429777439347	0.518602438079936	0
THNSL2	0.293371665052837	0.639908285435734	0.948806693168414	0.546156317558301	0.64703855845748	0.911915215383346
THOC1	1.58954278189131	1.4953443776648	1.49417693364103	1.46830456085697	2.03133823271678	1.46241963738664
THOC2	3.03758102029203	4.42351104874057	4.20528968552838	3.71597844547357	3.64170331840717	2.40031267335523
THOC3	0.706844171683335	0.690516178011045	0.983339850812687	0.973164157292278	1.32631418307772	0.67714945768135
THOC5	0.657562925502246	0.615045073262619	0.525460792881737	0.630126026286638	0.991720258822961	0.464832901824115
THOC6	1.26654701268905	0.977697384532858	0.97451089968503	0.591582662189935	2.70487085678349	2.34926852837008
THOC7	2.96291030729393	3.50712222587602	2.70029866594908	2.3171794959856	3.48852510794144	1.47817378549213
THOP1	0.593269047819866	1.03876574700594	0.608982117987661	1.06638213681069	0.988417784676016	0.424647925058065
THRA	1.34137787906447	2.12716178210244	1.51872612393539	2.21639352882192	1.05603984144869	1.026834940652
THRAP3	3.79431239741277	5.05944197267558	5.22857262730796	5.03854741113242	5.51831329474264	4.1212681042513
THRB	0.794719359410883	1.40886614616916	0.496144919617422	0.673336004747254	0.231825213401029	0.451616713363108
THSD4	0.0636087054381365	0.152625893598517	0.0824923163932152	0.0311306146398596	2.60483873756863	0.402948349139955
THTPA	0.357107274149801	1.02223497812145	1.26252557072335	0.92282573718249	1.20613559129716	0.164952358792554
THUMPD1	2.19667737835261	2.59012923354963	2.41808962611761	2.80652881119097	3.94289604959662	1.06778975527732
THUMPD2	1.27577119430634	1.60212684474911	1.71183777344625	0.846759236206744	1.79947724255803	0.89830684135488
THUMPD3	1.90717569817651	2.44204872370224	2.46406377816104	1.40940070813229	2.84523754637575	1.32549555742998
THYN1	0.961242028999349	2.09020381845566	2.65068743232961	1.81424502656565	1.86115503821122	1.57394600712021
TIA1	1.64659934356896	2.0868628093606	2.00729693176718	1.76036294597152	3.10891063544469	1.52752255354817
TIAL1	1.75532310695825	2.27575463996953	1.75540648359601	1.647725349492	1.60552925144169	1.20009448455739
TIAM1	0.0284271286498717	3.06211368842346	3.09403972855699	1.95505905463327	0.483001206986361	0.266483012643232
TICAM1	0.595946176372239	1.88213225676765	0.597953812295286	0.322347156868984	3.0104878449386	0.954246132554601
TICAM2	0.281880973422974	0.376247651621566	0.466975956234218	0.452459161409093	0.212601801455868	0.451600603906211
TIFA	3.65712841073897	1.20638958990612	0.749999801324519	0.308777538132094	1.53905312573219	0.835078581951141
TIGD1	0.610063255188344	0.469168685047853	0.663619277833155	0.238427474799761	0.367389645614852	0.194962376649721
TIGD2	0.335659550900673	0.278849349437739	0.231734806711382	0.123274587223835	0.242673125237108	0
TIGD6	0.535507954587659	0.705751526275245	0.72783985470808	0.746094900707945	0.891225760557893	0.708060365606244
TIGD7	0.136795421450213	0.358806150970889	0.377403266233408	0.628511861514617	0.411691345915005	0.0976691762733297
TIMELESS	0.277816723417259	0.413404855685449	0.432816902345384	0.53437347191402	0.630344283747448	0
TIMM10	1.52372962431268	1.54147335430729	1.8069071710714	0.687731261340759	2.49584338957376	0.903377731539384
TIMM13	3.12092987009999	3.34499958918481	3.15232965292513	3.1297299195899	3.23314241433239	2.18540884604585
TIMM17A	2.49411311851867	2.54460981283168	3.6095544997381	1.96308336031282	3.93601591242005	3.46486497249366
TIMM17B	1.10937938473735	3.36157012760776	2.5431064188336	3.17142902328786	2.41384564416707	0.46027140826042
TIMM21	0.689883483632866	0.814390157778247	1.01958567038409	1.14156288952286	1.14442283457549	0.158443770952262
TIMM22	0.887700714209951	1.5899977276539	1.92216085578961	0.809965344127804	2.10480803971056	0.932593417529974
TIMM23	3.73251704472479	4.07407775411381	3.96805492334042	3.21049095753456	4.89772627145414	3.30410561201191
TIMM44	0.769843835972936	2.01101243844006	1.38374968862541	1.07538873948479	2.1963498975246	1.74869904188953
TIMM50	1.56577394280349	1.57483649485721	1.31155132677486	0.786202280884724	2.81284247701828	2.06865749194257
TIMM8A	0.815486863586664	0.368216456662047	0.317426065882226	0.208973265978367	0.546649760168335	0.541161554490304
TIMM8B	2.39508840416844	2.76043298699209	3.43123131213328	3.05203661125413	3.80231146402056	2.06586463256606
