gene	CD4.Memory	CD14..Monocytes	NK.dim	pre-B.cell	NK.bright	CD4.Naive	CD8.Naive	pDC	Double.negative.T.cell	CD16..Monocytes	Platelet	CD8.effector	B.cell.progenitor	Dendritic.cell
ATR	0.621138801244351	0.804128686493712	1.00770837972244	0.543533346457327	0.903609171921858	0.501136084921907	0.600639362124275	1.22938635961847	0.828910909441119	1.08383296155173	0.291682765181936	0.600605598780332	0.765241968202164	0.940811036191352
U2SURP	3.15727666568082	3.75838197908216	3.59122190973647	2.68843269180369	3.60244098110349	2.9091527640452	3.16000214097296	4.79561273085745	3.06028602026725	4.19976437318029	1.74611704019119	3.10279089346901	2.99737505840983	4.88051131879999
CHST2	0.148562936159329	0.611702926854941	4.30605039768243	0.311944385235642	1.81844592157615	0.28648718723836	0.367091224429798	0.0904736763223454	0.0122579779774903	5.13766751806993	1.07847030738167	0.182830546956886	0.530921702564687	0.991268742506437
SLC9A9	0.775780075397698	0.873466029786188	0.531684765967949	0.269773601509594	0.40711628289977	0.339481899300165	0.337263283939197	0	0.360879689759375	1.34453841498776	0.922811468597459	0.516323963147599	0.416377487782276	1.62789055352488
C3orf58	0.440530450518306	1.58350770947053	0.454909587871318	0.455129915842947	0.616445607508325	0.3119021130508	0.281198312620297	2.83887676641631	0.406171463410326	1.30866866532494	0.440480266149918	0.295333063978004	0.500735036758823	2.21313146393242
PLSCR1	0.461037686671261	3.53740495295117	1.1306968792755	0.402258282173132	1.04412685167441	0.322923963518374	0.44504623753453	1.05201422160592	0.939467174883601	2.15847772858456	0.566917795820636	0.7529814600539	0.756119576290031	4.34488612730839
GYG1	1.10326486152423	3.02901136704359	3.00818810212347	0.451455625212757	2.38382645927056	0.611487125289869	0.596468112233492	2.11677903058799	3.45941537685609	4.02832894258471	1.0425171256389	2.32593778187228	0.883072439301006	2.91953121655429
HLTF	0.354568499549474	0.205351608386639	0.818880052023727	0.32766339884475	0.812869785951565	0.39752000860497	0.493279936110993	2.70901003488153	0.869952838628021	0.510765789226461	0.274882869253975	0.39965818544302	0.589186579006391	1.2448843021749
HPS3	0.71631661379101	1.59801576358416	1.16943490917603	1.02780411780658	1.38608171266525	0.342885311357191	0.394021311918109	2.36422357679568	0.695745721449823	1.42948859267423	0.432122214263108	0.901133987945573	1.17880121953283	2.76331039950699
COMMD2	1.53692067901777	1.71243417727845	1.35806147110369	1.46095750841267	1.67534768430611	1.34076264113525	1.30638872679856	1.71203590745268	1.38862237563345	2.29042229461531	0.57182920764806	1.80303931522401	1.67824773457564	2.96200062892038
RNF13	1.39059847161799	4.91379799871355	1.45047872427847	1.64270187969478	2.10867368727276	1.10313830822165	1.28304976456284	3.78911583997284	1.63595672829731	5.62522053875014	1.46245260052241	1.17828908522114	1.71391571687765	4.94766650096607
TSC22D2	0.60308466491119	1.49862680891248	0.671763991112636	0.64247827453671	0.914564834689574	0.583631806687055	0.473273632963142	0.980338217908406	0.749059412200333	2.2332419018132	0.860935351757094	0.705859417760905	0.959706209941667	2.17793764862066
SERP1	6.89441963555339	8.82848722497998	5.67472379984453	6.18302306630875	5.69514359404332	6.72728184219653	6.90522535237169	8.74935626467619	6.80135359419715	8.75649567204453	7.13296113908127	5.92176962199829	6.66362943030137	8.43325298237799
EIF2A	2.85422191219856	3.66671481190694	1.78383400685218	1.90656148868047	2.2847552134575	3.09216187052484	3.20922916940273	3.78225083208393	2.81658838916555	3.88931212657225	1.44395247717516	1.82089034486936	2.17209079194304	5.63307116404441
SELENOT	3.11489888122623	5.00596850219828	4.43472486494595	2.71821797055964	4.22238400641874	2.27494182478281	2.41550004797072	6.44116916846379	3.56106667631877	5.75937252237321	5.11558204584126	2.97378172402739	2.93461159848962	5.33766278787641
SIAH2	2.45338740660848	2.02857783979894	1.58037880621157	3.05111452894517	2.20849487300634	1.61599544745915	1.79388928094014	2.67070361638069	2.18804180669788	2.01205529324245	3.87995064667982	2.0647314675501	1.93306781533283	2.60579165485287
GPR171	1.54461808893023	0.0160622507302313	0.368237925690033	0.0721453076845039	0.478188289205977	0.842717589111933	0.728997890556811	0.316788533853152	3.83152692373915	0.0409828409558606	0.744209683765652	1.68034826817537	0.0310230205198153	0.327706267273048
P2RY13	0.0434355642454763	4.46281050233808	0.0342595506177313	0.0567301792164043	0.0733393701764291	0.0556666872771574	0.126512541923426	0.0943488815579988	0.0620979381461254	5.06323825046498	0	0.0836633780355084	0.0904263819985169	4.69147016021211
MBNL1	6.14475776066934	7.48749079359948	6.9552722199164	5.3611216453415	7.30807305605858	6.12021351205991	6.12759137098616	6.02001152126684	6.25054612725971	7.58708549759418	7.17407473974937	5.8969420689132	5.17116007702833	7.65369624873803
RAP2B	2.32371489396224	4.10710344979685	3.39790249231356	0.79371312852826	2.70704444961105	1.36586981152187	1.50436169950181	2.80907793890277	1.70657140366867	4.69995814060502	4.95987740030074	2.10096340956224	1.31674785126204	4.47725992420376
DHX36	3.32028310413623	3.24940395439137	3.61589752876117	2.96012894005308	3.63840742749452	3.06750417373321	3.4111255557682	4.62444919115032	3.50607513714281	3.780882593542	1.29293458643415	3.22221106886329	3.67140732288197	4.81920024645272
SLC33A1	0.671267785239259	0.919713497414281	0.918506475341932	0.463899800579207	1.02256853157102	0.403478324163609	0.623839582758314	3.02262607466928	0.716409887638549	0.584654830029443	0.536448650773921	0.564803447359588	0.447030343932899	1.57686548651465
GMPS	1.49418923113187	1.31941678570435	1.4482997229122	0.791138224015051	1.61663313950202	1.07599891282039	1.37106688907306	2.23053060594595	1.31999696534483	2.16743673014427	1.04053034086024	1.50264746229026	1.22689659033269	2.7758328786453
SSR3	3.01861697952523	5.17939239061603	2.47963283096748	1.57468346650061	3.00407028767793	1.66830913823018	1.98491981234521	7.91751952391484	3.62921333364066	5.35763380145843	1.57262798040655	2.34956738299471	2.47558945897433	6.53588696676432
TIPARP	0.669508843829262	1.38159044506414	0.736872369180026	0.34699209406045	0.989920496997399	0.248600683826934	0.296147659022438	1.0578539026805	0.969081907164174	1.09185044681693	0.25392098175732	0.781504162876441	0.31000058613178	2.28945023157312
CCNL1	6.46568314345559	8.40286713506456	5.52073726856159	5.35474596042107	6.99721408859364	5.53420510095123	6.31659606330007	7.54888266747857	6.60618739659358	7.64350441709992	2.88152153656413	5.87827586898396	5.82551015587314	8.19150357790182
RSRC1	1.37966834840647	1.58941134371961	1.33931609726393	1.5640915699473	0.979202424656421	1.39931045113715	1.19844035586807	3.5960526588537	1.08550476883439	2.55185789875443	1.26274130485034	1.32132453220265	1.60367738811901	2.00627759338738
GFM1	1.15025730873478	1.6153672165522	1.20207781971995	0.703626428685386	0.721824822654742	0.896499646411895	0.808948935319613	1.92866348123362	1.18508229872538	1.59416355561438	0.826290139416086	0.948468420558149	0.853202347838002	2.34809695963975
MFSD1	0.777498962515917	4.64307124255513	0.85745290859186	0.971645413101518	0.929866773871654	0.573807172259761	0.553646079867317	3.62242255370716	0.540795347967823	3.64093771805512	6.22461453425531	0.61510230778461	1.22220512721323	5.73542274648042
IFT80	0.59758269130357	0.220620915118656	0.671631628462646	0.402571044589668	0.406126252283338	0.459945477879739	0.363180926683018	0.94393358126043	0.473393858480225	0.269096659136579	0.290165572202517	0.400224144889858	0.693826145593816	0.568496929351096
SMC4	1.54404373425262	1.48725984360321	1.74078796109646	0.740873812425054	1.00290458482254	0.626733181327001	0.713518188407117	2.76541906693123	0.7649367633992	1.99207785573613	0.152355019754337	0.843617584235378	1.1120987197517	2.11698238322566
KPNA4	2.07086986383501	3.26548565137723	2.54840434924786	2.19316312431846	2.40639822009101	1.80800315439063	1.85895331694288	4.00187899606191	2.11729540213624	4.15449129373239	2.36292608068998	1.99537599309363	2.26783397904652	3.84887334856866
PPM1L	0.0709242984370061	0.77860115741256	0.854887956206793	0.0324976951499938	0.196965680304563	0.0429872751456905	0.0842507323503408	0.0899522812972205	0.010444026668859	1.6674579499007	0.922261327453668	0.179330503502668	0.119908720608869	1.06136289052185
NMD3	1.03747094120567	1.16502243166668	0.940413658124735	0.762881371370147	1.28945716239906	0.769743247736458	0.960759645937336	1.98277929443487	0.949104997986245	1.03641167979849	0.27099989692956	0.85408708359101	0.976430312034608	1.37191593229864
PDCD10	2.95161803433044	3.27565231610784	3.55144621985881	2.5329322899558	3.77731131321488	1.981892347109	1.88743247807793	3.82105665047347	2.57065308430615	4.58102356179351	4.27511659424011	2.4806353663492	2.86959153419445	4.29254278504222
GOLIM4	0.0116618930964845	1.06879828836802	0.895233609519264	0.218662598652373	0.676273692052453	0.00855101764235489	0.0427669497281979	1.18901523417864	0.05115544889297	1.23804025328836	0.269129779684073	0.142338581658636	0.262367188824676	1.99022439185898
MYNN	0.499641335240771	0.569094458456551	0.838646574168164	0.600682938614337	0.851163228759621	0.46546318308124	0.525818772518973	0.990269550647764	0.580159958275686	0.783192396427754	0.129748570195177	0.701250996989654	0.55657870904342	1.6061151154066
SEC62	4.46490961186523	5.24815077279865	3.74951277806609	6.67634578688777	3.65407243517197	4.6284937704119	4.22261710091546	7.08124856539977	4.24921736139422	4.78149876019507	2.05156180408985	4.09434398590101	5.94590471182689	5.73736847956027
GPR160	0.2291926102766	0.937136091847518	0.0531991427541891	1.63630641144655	0.126480415223555	0.610427693464235	0.433620170909567	0.737093039084784	0.251077116975915	0.274278988273501	0.412681186087989	0.0966947977759757	1.12283550820254	2.40903580262892
PHC3	2.15047830382732	2.16316713882117	2.01435384011503	2.17285574050437	1.59784653850361	1.89347918712068	2.0061479153771	5.47253386961334	1.81395149972874	2.43293491977865	1.18422185419472	1.74735280699816	2.32613620174643	1.84075432072369
PRKCI	0.533169616768528	0.820442902378766	0.521175739644545	0.103279514186499	0.561403600625287	0.445931027211449	0.277178770168122	1.5498183334628	0.547608133115808	0.447787646243903	0.296910414660771	0.521715057734626	0.18774395637859	1.5871557784769
SKIL	0.39024062174205	1.65124749228934	0.785722146678688	1.11283145993196	0.55294215666937	0.651196258648114	0.565479137528736	1.23163275848048	0.576319005825958	2.96498669805186	0	0.582628170584924	1.0038974003762	2.13036140067436
